Time, x, y, angle, throttle, steer, brake, gear 
0.0,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.074,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.124,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.195,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.271,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.323,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.394,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.464,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.512,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.583,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.658,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.706,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.78,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.83,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.902,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.973,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.043,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.092,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.169,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.216,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.286,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.358,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.404,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.475,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.547,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.617,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.663,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.732,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.805,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.853,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.922,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.994,-25.0,139.0,0.0,0.0,0.0,0.0,1
2.063,-25.0,139.0,0.0,0.0,0.0,0.0,1
2.11,-25.0,139.0,0.0,0.0,0.0,0.0,1
2.179,-25.0,139.0,0.0,0.0,0.0,0.0,1
2.248,-25.0,139.0,0.0,0.0,0.0,0.0,1
2.32,-25.0,139.0,0.0,0.0,0.0,0.0,1
2.366,-25.0,139.0,0.0,0.0,0.0,0.0,1
2.434,-25.0,139.0,0.0,0.0,0.0,0.0,1
2.481,-25.0,139.0,0.0,0.0,0.0,0.0,1
2.571,-25.0,139.0,0.0,0.0,0.0,0.0,1
2.619,-25.0,139.0,0.0,0.0,0.0,0.0,1
2.686,-25.0,139.0,0.0,0.0,0.1,0.0,1
2.756,-25.0,139.0,0.0,0.0,0.1,0.0,1
2.809,-25.0,139.0,0.0,0.0,0.1,0.0,1
2.881,-25.0,139.0,0.0,0.0,0.2,0.0,1
2.954,-25.0,139.0,0.0,0.0,0.2,0.0,1
3.025,-25.0,139.0,0.0,0.0,0.2,0.0,1
3.071,-25.0,139.0,0.0,0.0,0.3,0.0,1
3.147,-25.0,139.0,0.0,0.0,0.3,0.0,1
3.216,-25.0,139.0,0.0,0.02,0.3,0.0,1
3.263,-25.0,139.0,0.0,0.06,0.4,0.0,1
3.335,-25.0,139.0,0.0,0.11,0.4,0.0,1
3.406,-25.0,139.0,0.0,0.15,0.4,0.0,1
3.454,-25.0,139.0,0.0,0.18,0.4,0.0,1
3.526,-25.0,139.0,0.0,0.23,0.5,0.0,1
3.599,-25.0,139.0,0.0,0.27,0.5,0.0,1
3.645,-25.0,139.0,0.0,0.3,0.5,0.0,1
3.716,-25.0,139.0,0.0,0.0,0.6,0.0,1
3.763,-25.0,139.0,0.0,0.0,0.6,0.0,1
3.856,-25.0,139.0,0.0,0.0,0.6,0.0,1
3.902,-25.0,139.0,0.0,0.0,0.7,0.0,1
3.972,-25.0,139.0,0.0,0.0,0.7,0.0,1
4.042,-25.0,139.0,0.0,0.0,0.7,0.0,1
4.09,-25.0,139.0,0.0,0.0,0.7,0.0,1
4.159,-25.0,139.0,0.0,0.0,0.7,0.0,1
4.229,-25.0,139.0,0.0,0.0,0.7,0.0,1
4.299,-25.0,139.0,0.0,0.0,0.7,0.0,1
4.369,-25.0,139.0,0.0,0.0,0.7,0.0,1
4.418,-25.0,139.0,0.0,0.0,0.7,0.0,1
4.488,-25.0,139.0,0.0,0.0,0.7,0.0,1
4.556,-25.0,139.0,0.0,0.04,0.7,0.0,1
4.604,-25.0,139.0,0.0,0.07,0.7,0.0,1
4.675,-25.0,139.0,0.0,0.12,0.7,0.0,1
4.722,-25.0,139.0,0.0,0.16,0.7,0.0,1
4.793,-25.0,139.0,0.0,0.19,0.7,0.0,1
4.864,-25.0,139.0,0.0,0.23,0.7,0.0,1
4.935,-25.0,139.0,0.0,0.28,0.7,0.0,1
5.007,-25.0,139.0,0.0,0.32,0.7,0.0,1
5.055,-25.0,139.0,0.0,0.35,0.7,0.0,1
5.125,-25.0,139.0,0.0,0.4,0.7,0.0,1
5.196,-25.0,139.0,0.0,0.44,0.7,0.0,1
5.266,-25.0,139.0,0.0,0.47,0.7,0.0,1
5.312,-25.0,139.0,0.0,0.51,0.7,0.0,1
5.383,-25.0,139.0,0.0,0.56,0.7,0.0,1
5.432,-25.0,139.0,0.0,0.6,0.7,0.0,1
5.504,-25.0,139.0,0.0,0.63,0.7,0.0,1
5.551,-24.99,139.0,0.23,0.68,0.7,0.0,1
5.623,-24.94,139.02,1.12,0.72,0.7,0.0,1
5.694,-24.89,139.04,1.98,0.75,0.7,0.0,1
5.762,-24.81,139.08,3.47,0.8,0.7,0.0,1
5.81,-24.7,139.13,5.34,0.84,0.7,0.0,1
5.881,-24.58,139.19,7.37,0.0,0.7,0.0,1
5.953,-24.5,139.23,8.84,0.0,0.7,0.0,1
6.024,-24.38,139.3,11.0,0.0,0.0,0.0,1
6.071,-24.25,139.36,12.38,0.0,0.0,0.0,1
6.143,-24.16,139.39,12.69,0.0,0.0,0.0,1
6.215,-24.04,139.42,12.71,0.0,0.0,0.0,1
6.283,-23.92,139.44,12.71,0.0,0.0,0.0,1
6.353,-23.81,139.47,12.71,0.0,0.0,0.0,1
6.4,-23.74,139.48,12.71,0.0,0.0,0.0,1
6.471,-23.63,139.51,12.71,0.0,0.0,0.0,1
6.542,-23.54,139.53,12.71,0.0,0.0,0.0,1
6.589,-23.48,139.54,12.71,0.0,0.0,0.0,1
6.657,-23.39,139.56,12.77,0.0,0.1,0.0,1
6.731,-23.31,139.59,12.97,0.0,0.1,0.0,1
6.801,-23.23,139.61,13.15,0.0,0.1,0.0,1
6.848,-23.19,139.62,13.33,0.0,0.2,0.0,1
6.919,-23.12,139.65,13.66,0.0,0.2,0.0,1
