Time, x, y, angle, throttle, steer, brake, gear 
0.0,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.072,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.145,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.193,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.266,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.318,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.392,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.462,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.51,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.58,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.628,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.704,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.771,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.828,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.9,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.971,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.018,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.087,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.159,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.229,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.298,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.347,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.394,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.466,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.538,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.607,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.677,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.722,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.79,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.859,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.927,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.995,-25.0,139.0,0.0,0.0,0.0,0.0,1
2.066,-25.0,139.0,0.0,0.0,0.0,0.0,1
2.111,-25.0,139.0,0.0,0.0,0.0,0.0,1
2.182,-25.0,139.0,0.0,0.0,0.1,0.0,1
2.251,-25.0,139.0,0.0,0.0,0.1,0.0,1
2.321,-25.0,139.0,0.0,0.0,0.1,0.0,1
2.368,-25.0,139.0,0.0,0.0,0.2,0.0,1
2.438,-25.0,139.0,0.0,0.0,0.2,0.0,1
2.506,-25.0,139.0,0.0,0.0,0.2,0.0,1
2.576,-25.0,139.0,0.0,0.0,0.3,0.0,1
2.623,-25.0,139.0,0.0,0.02,0.3,0.0,1
2.694,-25.0,139.0,0.0,0.07,0.3,0.0,1
2.74,-25.0,139.0,0.0,0.11,0.4,0.0,1
2.833,-25.0,139.0,0.0,0.14,0.4,0.0,1
2.88,-25.0,139.0,0.0,0.18,0.4,0.0,1
2.95,-25.0,139.0,0.0,0.23,0.5,0.0,1
3.02,-25.0,139.0,0.0,0.27,0.5,0.0,1
3.09,-25.0,139.0,0.0,0.3,0.5,0.0,1
3.138,-25.0,139.0,0.0,0.34,0.6,0.0,1
3.21,-25.0,139.0,0.0,0.0,0.6,0.0,1
3.256,-25.0,139.0,0.0,0.0,0.6,0.0,1
3.327,-25.0,139.0,0.0,0.0,0.6,0.0,1
3.396,-25.0,139.0,0.0,0.0,0.7,0.0,1
3.467,-25.0,139.0,0.0,0.0,0.7,0.0,1
3.537,-25.0,139.0,0.0,0.0,0.7,0.0,1
3.583,-25.0,139.0,0.0,0.0,0.7,0.0,1
3.65,-25.0,139.0,0.0,0.04,0.7,0.0,1
3.721,-25.0,139.0,0.0,0.09,0.7,0.0,1
3.79,-25.0,139.0,0.0,0.13,0.7,0.0,1
3.837,-25.0,139.0,0.0,0.16,0.7,0.0,1
3.908,-25.0,139.0,0.0,0.21,0.7,0.0,1
3.977,-25.0,139.0,0.0,0.25,0.7,0.0,1
4.047,-25.0,139.0,0.0,0.29,0.7,0.0,1
4.116,-25.0,139.0,0.0,0.32,0.7,0.0,1
4.162,-25.0,139.0,0.0,0.36,0.7,0.0,1
4.234,-25.0,139.0,0.0,0.41,0.7,0.0,1
4.304,-25.0,139.0,0.0,0.45,0.7,0.0,1
4.353,-25.0,139.0,0.0,0.48,0.7,0.0,1
4.422,-25.0,139.0,0.0,0.53,0.7,0.0,1
4.468,-25.0,139.0,0.0,0.57,0.7,0.0,1
4.562,-25.0,139.0,0.0,0.6,0.7,0.0,1
4.608,-25.0,139.0,0.04,0.0,0.7,0.0,1
4.654,-24.96,139.02,0.73,0.0,0.7,0.0,1
4.724,-24.9,139.04,1.71,0.0,0.7,0.0,1
4.819,-24.84,139.07,2.8,0.0,0.7,0.0,1
4.865,-24.8,139.08,3.52,0.0,0.7,0.0,1
4.936,-24.74,139.11,4.58,0.0,0.7,0.0,1
5.007,-24.68,139.14,5.61,0.0,0.7,0.0,1
5.055,-24.65,139.16,6.26,0.0,0.7,0.0,1
5.124,-24.6,139.18,7.16,0.0,0.7,0.0,1
5.195,-24.55,139.21,8.04,0.0,0.7,0.0,1
5.243,-24.52,139.23,8.6,0.0,0.7,0.0,1
5.311,-24.48,139.25,9.36,0.0,0.7,0.0,1
5.379,-24.44,139.27,10.08,0.0,0.7,0.0,1
5.451,-24.4,139.3,10.76,0.03,0.0,0.0,1
5.52,-24.37,139.31,11.18,0.07,0.0,0.0,1
5.568,-24.35,139.32,11.28,0.1,0.0,0.0,1
5.636,-24.32,139.33,11.29,0.15,0.0,0.0,1
5.707,-24.29,139.33,11.29,0.19,0.0,0.0,1
5.775,-24.26,139.34,11.29,0.23,0.0,0.0,1
5.822,-24.25,139.34,11.28,0.26,0.0,0.0,1
5.889,-24.22,139.35,11.29,0.3,0.0,0.0,1
5.961,-24.19,139.35,11.3,0.35,0.0,0.0,1
6.03,-24.16,139.36,11.32,0.39,0.0,0.0,1
6.076,-24.13,139.37,11.33,0.42,0.0,0.0,1
6.145,-24.1,139.37,11.33,0.46,0.0,0.0,1
6.192,-24.06,139.38,11.33,0.51,0.0,0.0,1
6.285,-24.01,139.39,11.34,0.55,0.1,0.0,1
6.331,-23.97,139.4,11.4,0.58,0.1,0.0,1
6.403,-23.9,139.42,11.57,0.63,0.1,0.0,1
6.472,-23.82,139.44,11.79,0.67,0.2,0.0,1
6.543,-23.72,139.47,12.23,0.71,0.2,0.0,1
6.612,-23.62,139.5,12.46,0.74,0.0,0.0,1
6.657,-23.54,139.51,12.48,0.78,0.0,0.0,1
6.728,-23.41,139.54,12.5,0.83,0.0,0.0,1
6.798,-23.26,139.58,12.51,0.87,0.0,0.0,1
6.866,-23.1,139.61,12.51,0.9,0.0,0.0,1
6.912,-22.99,139.64,12.51,0.0,0.0,0.0,1
6.982,-22.8,139.68,12.51,0.0,0.0,0.0,1
7.051,-22.62,139.72,12.51,0.0,0.0,0.0,1
7.12,-22.44,139.76,12.51,0.0,0.0,0.0,1
7.166,-22.33,139.78,12.51,0.0,0.0,0.0,1
7.237,-22.17,139.82,12.51,0.0,0.0,0.0,1
7.306,-22.02,139.85,12.51,0.0,0.0,0.0,1
7.376,-21.87,139.88,12.51,0.0,0.0,0.0,1
7.424,-21.78,139.91,12.51,0.0,0.0,0.0,1
7.494,-21.65,139.93,12.51,0.0,0.0,0.0,1
7.565,-21.52,139.96,12.51,0.0,0.0,0.0,1
7.633,-21.41,139.99,12.51,0.0,0.0,0.0,1
7.679,-21.34,140.0,12.51,0.0,0.0,0.0,1
7.751,-21.23,140.03,12.51,0.0,0.0,0.0,1
7.821,-21.13,140.05,12.51,0.0,0.0,0.0,1
7.868,-21.07,140.06,12.51,0.0,0.0,0.0,1
7.938,-20.98,140.08,12.51,0.01,0.0,0.0,1
8.009,-20.9,140.1,12.51,0.05,0.0,0.0,1
8.078,-20.83,140.12,12.51,0.09,0.0,0.0,1
8.146,-20.76,140.13,12.51,0.12,0.0,0.0,1
8.192,-20.71,140.14,12.51,0.16,-0.0,0.0,1
8.24,-20.65,140.16,12.49,0.0,-0.1,0.0,1
8.332,-20.58,140.17,12.35,0.0,-0.1,0.0,1
8.401,-20.52,140.18,12.2,0.0,-0.1,0.0,1
8.446,-20.48,140.18,12.09,0.0,-0.2,0.0,1
8.517,-20.42,140.19,11.82,0.0,-0.2,0.0,1
8.586,-20.36,140.2,11.57,0.0,-0.2,0.0,1
8.656,-20.31,140.2,11.32,0.0,-0.3,0.0,1
8.704,-20.28,140.21,11.21,0.0,0.0,0.0,1
8.775,-20.23,140.21,11.2,0.0,0.0,0.0,1
8.846,-20.19,140.22,11.21,0.04,0.0,0.0,1
8.893,-20.16,140.23,11.22,0.07,0.0,0.0,1
8.961,-20.13,140.23,11.23,0.11,0.0,0.0,1
9.009,-20.1,140.24,11.24,0.16,0.0,0.0,1
9.077,-20.07,140.25,11.26,0.2,0.0,0.0,1
9.171,-20.04,140.25,11.25,0.23,0.0,0.0,1
9.216,-20.03,140.26,11.25,0.27,0.0,0.0,1
9.288,-20.0,140.26,11.25,0.32,0.0,0.0,1
9.358,-19.97,140.27,11.24,0.36,0.0,0.0,1
9.404,-19.94,140.27,11.25,0.39,0.0,0.0,1
9.473,-19.91,140.28,11.24,0.43,0.0,0.0,1
9.543,-19.87,140.29,11.23,0.48,0.0,0.0,1
9.612,-19.83,140.3,11.24,0.52,0.0,0.0,1
9.681,-19.77,140.31,11.26,0.55,0.0,0.0,1
9.727,-19.73,140.32,11.26,0.59,0.0,0.0,1
9.796,-19.65,140.33,11.26,0.0,0.0,0.0,1
9.843,-19.56,140.35,11.26,0.0,0.0,0.0,1
9.913,-19.47,140.37,11.26,0.0,0.0,0.0,1
9.983,-19.42,140.38,11.26,0.0,0.0,0.0,1
10.052,-19.33,140.39,11.12,0.0,-0.1,0.0,1
10.098,-19.25,140.4,10.93,0.0,-0.1,0.0,1
10.191,-19.17,140.41,10.74,0.0,-0.1,0.0,1
10.238,-19.12,140.42,10.56,0.0,-0.2,0.0,1
10.306,-19.05,140.43,10.24,0.0,-0.2,0.0,1
10.376,-18.98,140.43,9.93,0.0,-0.2,0.0,1
10.445,-18.92,140.43,9.6,0.0,-0.3,0.0,1
10.512,-18.86,140.43,9.21,0.0,-0.3,0.0,1
10.558,-18.82,140.43,8.95,0.0,-0.3,0.0,1
10.626,-18.77,140.43,8.56,0.0,-0.4,0.0,1
10.695,-18.72,140.43,8.11,0.0,-0.4,0.0,1
10.763,-18.68,140.43,7.7,0.0,-0.4,0.0,1
10.81,-18.63,140.43,7.37,0.0,0.0,0.0,1
10.878,-18.6,140.43,7.32,0.0,0.0,0.0,1
10.946,-18.57,140.43,7.33,0.05,0.0,0.0,1
11.016,-18.53,140.44,7.34,0.09,0.0,0.0,1
11.084,-18.51,140.44,7.34,0.13,0.0,0.0,1
11.13,-18.48,140.44,7.34,0.16,0.0,0.0,1
11.2,-18.46,140.45,7.35,0.2,0.0,0.0,1
11.269,-18.44,140.45,7.35,0.25,0.0,0.0,1
11.314,-18.41,140.45,7.35,0.29,0.0,0.0,1
11.407,-18.39,140.46,7.33,0.33,0.0,0.0,1
11.454,-18.37,140.46,7.33,0.36,0.0,0.0,1
11.524,-18.34,140.46,7.33,0.41,0.0,0.0,1
11.593,-18.3,140.47,7.33,0.45,0.0,0.0,1
11.662,-18.26,140.47,7.34,0.49,0.0,0.0,1
11.73,-18.22,140.48,7.33,0.52,0.0,0.0,1
11.776,-18.18,140.48,7.33,0.56,0.0,0.0,1
11.846,-18.12,140.49,7.34,0.61,0.0,0.0,1
11.916,-18.05,140.5,7.31,0.65,0.0,0.0,1
11.962,-17.97,140.51,7.31,0.0,0.0,0.0,1
12.03,-17.91,140.52,7.31,0.0,0.0,0.0,1
12.099,-17.82,140.53,7.31,0.0,0.0,0.0,1
12.169,-17.73,140.54,7.31,0.0,0.0,0.0,1
