Time, x, y, angle, throttle, steer, brake, gear 
0.0,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.075,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.145,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.191,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.259,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.329,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.398,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.467,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.513,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.59,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.659,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.706,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.753,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.821,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.891,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.96,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.042,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.087,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.157,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.202,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.297,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.344,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.412,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.481,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.552,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.6,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.671,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.739,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.785,-25.0,139.0,0.0,0.0,0.1,0.0,1
1.856,-25.0,139.0,0.0,0.0,0.1,0.0,1
1.903,-25.0,139.0,0.0,0.0,0.1,0.0,1
1.997,-25.0,139.0,0.0,0.0,0.2,0.0,1
2.065,-25.0,139.0,0.0,0.0,0.2,0.0,1
2.112,-25.0,139.0,0.0,0.04,0.2,0.0,1
2.181,-25.0,139.0,0.0,0.09,0.3,0.0,1
2.25,-25.0,139.0,0.0,0.13,0.3,0.0,1
2.319,-25.0,139.0,0.0,0.17,0.3,0.0,1
2.387,-25.0,139.0,0.0,0.2,0.4,0.0,1
2.433,-25.0,139.0,0.0,0.24,0.4,0.0,1
2.504,-25.0,139.0,0.0,0.29,0.4,0.0,1
2.573,-25.0,139.0,0.0,0.33,0.5,0.0,1
2.641,-25.0,139.0,0.0,0.36,0.5,0.0,1
2.689,-25.0,139.0,0.0,0.4,0.5,0.0,1
2.758,-25.0,139.0,0.0,0.0,0.6,0.0,1
2.803,-25.0,139.0,0.0,0.0,0.6,0.0,1
2.872,-25.0,139.0,0.0,0.0,0.6,0.0,1
2.942,-25.0,139.0,0.0,0.0,0.6,0.0,1
3.011,-25.0,139.0,0.0,0.0,0.7,0.0,1
3.056,-25.0,139.0,0.0,0.0,0.7,0.0,1
3.148,-25.0,139.0,0.0,0.0,0.7,0.0,1
3.215,-25.0,139.0,0.0,0.0,0.7,0.0,1
3.282,-25.0,139.0,0.0,0.0,0.7,0.0,1
3.329,-25.0,139.0,0.0,0.01,0.7,0.0,1
3.396,-25.0,139.0,0.0,0.06,0.7,0.0,1
3.465,-25.0,139.0,0.0,0.1,0.7,0.0,1
3.536,-25.0,139.0,0.0,0.14,0.7,0.0,1
3.582,-25.0,139.0,0.0,0.17,0.7,0.0,1
3.654,-25.0,139.0,0.0,0.22,0.7,0.0,1
3.725,-25.0,139.0,0.0,0.26,0.7,0.0,1
3.773,-25.0,139.0,0.0,0.29,0.7,0.0,1
3.841,-25.0,139.0,0.0,0.33,0.7,0.0,1
3.909,-25.0,139.0,0.0,0.38,0.7,0.0,1
3.977,-25.0,139.0,0.0,0.0,0.7,0.0,1
4.047,-25.0,139.0,0.0,0.0,0.7,0.0,1
4.116,-25.0,139.0,0.0,0.0,0.7,0.0,1
4.162,-25.0,139.0,0.0,0.0,0.7,0.0,1
4.233,-25.0,139.0,0.0,0.0,0.7,0.0,1
4.302,-25.0,139.0,0.0,0.0,0.7,0.0,1
4.369,-25.0,139.0,0.0,0.0,0.7,0.0,1
4.415,-25.0,139.0,0.0,0.04,0.7,0.0,1
4.486,-25.0,139.0,0.0,0.09,0.7,0.0,1
4.554,-25.0,139.0,0.0,0.13,0.7,0.0,1
4.624,-25.0,139.0,0.0,0.17,0.7,0.0,1
4.669,-25.0,139.0,0.0,0.2,0.7,0.0,1
4.74,-25.0,139.0,0.0,0.25,0.7,0.0,1
4.808,-25.0,139.0,0.0,0.29,0.7,0.0,1
4.878,-25.0,139.0,0.0,0.33,0.7,0.0,1
4.945,-25.0,139.0,0.0,0.36,0.7,0.0,1
4.992,-25.0,139.0,0.0,0.4,0.7,0.0,1
5.063,-25.0,139.0,0.0,0.45,0.7,0.0,1
5.132,-25.0,139.0,0.0,0.49,0.7,0.0,1
5.201,-24.97,139.01,0.56,0.53,0.7,0.0,1
5.248,-24.93,139.03,1.22,0.56,0.7,0.0,1
5.318,-24.87,139.06,2.43,0.61,0.7,0.0,1
5.389,-24.79,139.09,3.84,0.65,0.7,0.0,1
5.436,-24.7,139.13,5.36,0.68,0.7,0.0,1
5.505,-24.64,139.16,6.49,0.72,0.7,0.0,1
5.573,-24.54,139.21,8.26,0.0,0.0,0.0,1
5.618,-24.42,139.26,9.56,0.0,0.0,0.0,1
5.713,-24.29,139.29,9.9,0.0,0.0,0.0,1
5.759,-24.21,139.31,9.9,0.0,0.0,0.0,1
5.828,-24.09,139.33,9.9,0.0,0.0,0.0,1
5.873,-23.98,139.35,9.9,0.0,0.0,0.0,1
5.964,-23.87,139.37,9.9,0.0,0.0,0.0,1
6.01,-23.77,139.39,9.9,0.0,0.0,0.0,1
6.08,-23.7,139.4,9.92,0.0,0.1,0.0,1
6.151,-23.61,139.42,10.13,0.0,0.1,0.0,1
6.22,-23.52,139.44,10.33,0.0,0.1,0.0,1
6.265,-23.44,139.46,10.59,0.0,0.2,0.0,1
6.335,-23.39,139.47,10.83,0.0,0.2,0.0,1
6.404,-23.32,139.5,11.17,0.0,0.2,0.0,1
6.449,-23.25,139.52,11.51,0.0,0.3,0.0,1
6.54,-23.19,139.54,11.93,0.0,0.3,0.0,1
6.607,-23.14,139.56,12.34,0.0,0.3,0.0,1
6.651,-23.09,139.58,12.72,0.03,0.3,0.0,1
6.717,-23.06,139.59,12.93,0.07,0.0,0.0,1
6.784,-23.01,139.6,13.03,0.11,0.0,0.0,1
6.854,-22.97,139.61,13.03,0.16,0.0,0.0,1
6.899,-22.93,139.62,13.04,0.2,0.0,0.0,1
6.992,-22.9,139.63,13.04,0.23,0.0,0.0,1
7.039,-22.87,139.64,13.02,0.27,0.0,0.0,1
7.107,-22.84,139.64,13.01,0.32,0.0,0.0,1
7.175,-22.8,139.65,13.01,0.36,0.0,0.0,1
7.242,-22.75,139.66,13.01,0.4,0.0,0.0,1
7.31,-22.71,139.67,13.03,0.44,0.0,0.0,1
7.357,-22.67,139.68,13.05,0.47,0.0,0.0,1
7.425,-22.62,139.7,13.05,0.51,0.0,0.0,1
7.494,-22.55,139.71,13.05,0.56,0.0,0.0,1
7.562,-22.47,139.73,13.05,0.0,0.0,0.0,1
7.63,-22.39,139.75,13.05,0.0,0.0,0.0,1
7.698,-22.3,139.77,13.05,0.0,0.0,0.0,1
7.744,-22.25,139.78,13.05,0.0,0.0,0.0,1
7.812,-22.17,139.8,13.05,0.0,0.0,0.0,1
7.88,-22.09,139.82,13.05,0.03,0.0,0.0,1
7.946,-22.03,139.83,13.05,0.07,0.0,0.0,1
8.014,-21.97,139.85,13.05,0.11,0.0,0.0,1
8.06,-21.92,139.86,13.05,0.14,0.0,0.0,1
8.127,-21.87,139.87,13.05,0.18,0.0,0.0,1
8.195,-21.81,139.88,13.05,0.23,0.0,0.0,1
8.263,-21.76,139.89,13.05,0.27,0.0,0.0,1
8.331,-21.7,139.91,13.05,0.31,0.0,0.0,1
8.377,-21.65,139.92,13.05,0.35,0.0,0.0,1
8.445,-21.61,139.93,13.05,0.38,0.0,0.0,1
8.512,-21.54,139.94,13.05,0.42,0.0,0.0,1
8.581,-21.47,139.96,13.05,0.47,0.0,0.0,1
8.649,-21.4,139.98,13.05,0.0,-0.0,0.0,1
8.718,-21.32,140.0,13.05,0.0,-0.0,0.0,1
8.785,-21.24,140.01,12.92,0.0,-0.1,0.0,1
8.83,-21.18,140.02,12.79,0.0,-0.1,0.0,1
8.897,-21.1,140.04,12.61,0.0,-0.1,0.0,1
8.943,-21.03,140.05,12.41,0.0,0.0,0.0,1
9.034,-20.96,140.06,12.4,0.0,0.0,0.0,1
9.102,-20.89,140.08,12.4,0.04,0.0,0.0,1
9.148,-20.83,140.09,12.4,0.07,0.0,0.0,1
9.217,-20.8,140.1,12.4,0.11,0.0,0.0,1
9.285,-20.75,140.11,12.4,0.16,0.0,0.0,1
9.354,-20.7,140.12,12.4,0.2,0.0,0.0,1
9.424,-20.65,140.13,12.4,0.24,0.0,0.0,1
9.47,-20.62,140.14,12.4,0.27,0.0,0.0,1
9.536,-20.57,140.15,12.4,0.31,0.0,0.0,1
9.606,-20.52,140.16,12.4,0.36,0.0,0.0,1
9.673,-20.47,140.17,12.41,0.0,-0.0,0.0,1
