Time, x, y, angle, throttle, steer, brake, gear 
0.0,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.067,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.138,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.21,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.259,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.334,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.38,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.449,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.515,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.584,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.629,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.699,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.768,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.847,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.893,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.962,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.01,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.1,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.146,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.215,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.282,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.351,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.417,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.484,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.552,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.598,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.665,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.734,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.801,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.847,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.934,-25.0,139.0,0.0,0.0,0.0,0.0,1
2.0,-25.0,139.0,0.0,0.0,0.0,0.0,1
2.045,-25.0,139.0,0.0,0.0,0.0,0.0,1
2.113,-25.0,139.0,0.0,0.0,0.0,0.0,1
2.179,-25.0,139.0,0.0,0.0,0.1,0.0,1
2.248,-25.0,139.0,0.0,0.0,0.1,0.0,1
2.295,-25.0,139.0,0.0,0.0,0.1,0.0,1
2.365,-25.0,139.0,0.0,0.0,0.2,0.0,1
2.433,-25.0,139.0,0.0,0.0,0.2,0.0,1
2.502,-25.0,139.0,0.0,0.0,0.2,0.0,1
2.57,-25.0,139.0,0.0,0.0,0.3,0.0,1
2.638,-25.0,139.0,0.0,0.01,0.3,0.0,1
2.705,-25.0,139.0,0.0,0.05,0.3,0.0,1
2.75,-25.0,139.0,0.0,0.08,0.4,0.0,1
2.816,-25.0,139.0,0.0,0.12,0.4,0.0,1
2.884,-25.0,139.0,0.0,0.17,0.4,0.0,1
2.953,-25.0,139.0,0.0,0.21,0.5,0.0,1
3.022,-25.0,139.0,0.0,0.25,0.5,0.0,1
3.066,-25.0,139.0,0.0,0.28,0.5,0.0,1
3.135,-25.0,139.0,0.0,0.32,0.5,0.0,1
3.204,-25.0,139.0,0.0,0.37,0.6,0.0,1
3.273,-25.0,139.0,0.0,0.41,0.6,0.0,1
3.339,-25.0,139.0,0.0,0.45,0.6,0.0,1
3.406,-25.0,139.0,0.0,0.49,0.7,0.0,1
3.472,-25.0,139.0,0.0,0.0,0.7,0.0,1
3.516,-25.0,139.0,0.0,0.0,0.7,0.0,1
3.583,-25.0,139.0,0.0,0.0,0.7,0.0,1
3.65,-25.0,139.0,0.0,0.0,0.7,0.0,1
3.72,-25.0,139.0,0.0,0.0,0.7,0.0,1
3.764,-25.0,139.0,0.0,0.0,0.7,0.0,1
3.833,-25.0,139.0,0.0,0.0,0.7,0.0,1
3.902,-25.0,139.0,0.0,0.02,0.7,0.0,1
3.97,-25.0,139.0,0.0,0.07,0.7,0.0,1
4.04,-25.0,139.0,0.0,0.11,0.7,0.0,1
4.108,-25.0,139.0,0.0,0.15,0.7,0.0,1
4.176,-25.0,139.0,0.0,0.19,0.7,0.0,1
4.243,-25.0,139.0,0.0,0.22,0.7,0.0,1
4.287,-25.0,139.0,0.0,0.26,0.7,0.0,1
4.356,-25.0,139.0,0.0,0.31,0.7,0.0,1
4.427,-25.0,139.0,0.0,0.0,0.7,0.0,1
4.495,-25.0,139.0,0.0,0.0,0.7,0.0,1
4.563,-25.0,139.0,0.0,0.0,0.7,0.0,1
4.609,-25.0,139.0,0.0,0.0,0.7,0.0,1
4.679,-25.0,139.0,0.0,0.0,0.7,0.0,1
4.747,-25.0,139.0,0.0,0.0,0.7,0.0,1
4.792,-25.0,139.0,0.0,0.0,0.7,0.0,1
4.882,-25.0,139.0,0.0,0.0,0.7,0.0,1
4.929,-25.0,139.0,0.0,0.0,0.7,0.0,1
