Time, x, y, angle, throttle, steer, brake, gear 
0.0,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.07,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.14,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.213,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.258,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.307,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.384,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.453,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.523,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.593,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.64,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.711,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.781,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.838,-25.0,139.0,-0.0,0.0,0.0,0.0,1
0.884,-25.0,139.0,-0.0,0.0,0.0,0.0,1
0.974,-25.0,139.0,-0.0,0.0,0.0,0.0,1
1.02,-25.0,139.0,-0.0,0.0,0.0,0.0,1
1.089,-25.0,139.0,-0.0,0.0,0.0,0.0,1
1.157,-25.0,139.0,-0.0,0.0,0.0,0.0,1
1.227,-25.0,139.0,-0.0,0.0,0.0,0.0,1
1.295,-25.0,139.0,-0.0,0.0,0.0,0.0,1
1.34,-25.0,139.0,-0.0,0.0,0.0,0.0,1
1.409,-25.0,139.0,-0.0,0.0,0.0,0.0,1
1.477,-25.0,139.0,-0.0,0.0,0.0,0.0,1
1.546,-25.0,139.0,-0.0,0.0,0.0,0.0,1
1.614,-25.0,139.0,-0.0,0.0,0.0,0.0,1
1.683,-25.0,139.0,-0.0,0.0,0.0,0.0,1
1.731,-25.0,139.0,-0.0,0.0,0.0,0.0,1
1.801,-25.0,139.0,-0.0,0.0,0.0,0.0,1
1.849,-25.0,139.0,-0.0,0.0,0.0,0.0,1
1.918,-25.0,139.0,-0.0,0.0,0.0,0.0,1
1.987,-25.0,139.0,-0.0,0.0,0.0,0.0,1
2.057,-25.0,139.0,-0.0,0.0,0.0,0.0,1
2.126,-25.0,139.0,-0.0,0.0,0.0,0.0,1
2.173,-25.0,139.0,-0.0,0.0,0.0,0.0,1
2.242,-25.0,139.0,-0.0,0.0,0.0,0.0,1
2.314,-25.0,139.0,-0.0,0.0,0.0,0.0,1
2.383,-25.0,139.0,-0.0,0.0,0.0,0.0,1
2.43,-25.0,139.0,-0.0,0.0,0.0,0.0,1
2.5,-25.0,139.0,-0.0,0.0,0.0,0.0,1
2.568,-25.0,139.0,-0.0,0.0,0.0,0.0,1
2.636,-25.0,139.0,-0.0,0.0,0.0,0.0,1
2.704,-25.0,139.0,-0.0,0.0,0.0,0.0,1
2.75,-25.0,139.0,-0.0,0.0,0.0,0.0,1
2.817,-25.0,139.0,-0.0,0.0,0.0,0.0,1
2.864,-25.0,139.0,-0.0,0.0,0.0,0.0,1
2.957,-25.0,139.0,-0.0,0.0,0.0,0.0,1
3.003,-25.0,139.0,-0.0,0.0,0.0,0.0,1
3.074,-25.0,139.0,-0.0,0.0,0.0,0.0,1
3.144,-25.0,139.0,-0.0,0.0,0.0,0.0,1
3.213,-25.0,139.0,-0.0,0.0,0.1,0.0,1
3.28,-25.0,139.0,-0.0,0.0,0.1,0.0,1
3.326,-25.0,139.0,-0.0,0.0,0.1,0.0,1
3.397,-25.0,139.0,-0.0,0.0,0.2,0.0,1
3.466,-25.0,139.0,-0.0,0.0,0.2,0.0,1
3.533,-25.0,139.0,-0.0,0.0,0.2,0.0,1
3.582,-25.0,139.0,-0.0,0.0,0.3,0.0,1
3.651,-25.0,139.0,-0.0,0.0,0.3,0.0,1
3.722,-25.0,139.0,-0.0,0.01,0.3,0.0,1
3.791,-25.0,139.0,-0.0,0.05,0.4,0.0,1
3.839,-25.0,139.0,-0.0,0.08,0.4,0.0,1
3.908,-25.0,139.0,-0.0,0.13,0.4,0.0,1
3.976,-25.0,139.0,-0.0,0.17,0.5,0.0,1
4.046,-25.0,139.0,-0.0,0.21,0.5,0.0,1
4.093,-25.0,139.0,-0.0,0.24,0.5,0.0,1
4.163,-25.0,139.0,-0.0,0.29,0.6,0.0,1
4.233,-25.0,139.0,-0.0,0.0,0.6,0.0,1
4.278,-25.0,139.0,-0.0,0.0,0.6,0.0,1
4.347,-25.0,139.0,-0.0,0.0,0.6,0.0,1
4.417,-25.0,139.0,-0.0,0.0,0.7,0.0,1
4.487,-25.0,139.0,-0.0,0.0,0.7,0.0,1
4.558,-25.0,139.0,-0.0,0.04,0.7,0.0,1
4.604,-25.0,139.0,-0.0,0.07,0.7,0.0,1
4.672,-25.0,139.0,-0.0,0.11,0.7,0.0,1
4.72,-25.0,139.0,-0.0,0.16,0.7,0.0,1
4.812,-25.0,139.0,-0.0,0.2,0.7,0.0,1
4.858,-25.0,139.0,-0.0,0.23,0.7,0.0,1
4.927,-25.0,139.0,-0.0,0.27,0.7,0.0,1
4.996,-25.0,139.0,-0.0,0.0,0.7,0.0,1
5.04,-25.0,139.0,-0.0,0.0,0.7,0.0,1
5.132,-25.0,139.0,-0.0,0.0,0.7,0.0,1
5.202,-25.0,139.0,-0.0,0.0,0.7,0.0,1
5.249,-25.0,139.0,-0.0,0.0,0.7,0.0,1
5.319,-25.0,139.0,-0.0,0.0,0.7,0.0,1
5.391,-25.0,139.0,-0.0,0.03,0.7,0.0,1
5.46,-25.0,139.0,-0.0,0.06,0.7,0.0,1
5.505,-25.0,139.0,-0.0,0.1,0.7,0.0,1
5.574,-25.0,139.0,-0.0,0.15,0.7,0.0,1
5.643,-25.0,139.0,-0.0,0.19,0.7,0.0,1
5.711,-25.0,139.0,-0.0,0.23,0.7,0.0,1
5.758,-25.0,139.0,-0.0,0.26,0.7,0.0,1
5.829,-25.0,139.0,-0.0,0.31,0.7,0.0,1
5.899,-25.0,139.0,-0.0,0.35,0.7,0.0,1
5.968,-25.0,139.0,-0.0,0.39,0.7,0.0,1
6.015,-25.0,139.0,-0.0,0.42,0.7,0.0,1
6.086,-25.0,139.0,-0.0,0.47,0.7,0.0,1
6.158,-25.0,139.0,-0.0,0.51,0.7,0.0,1
6.227,-25.0,139.0,-0.0,0.54,0.7,0.0,1
6.272,-25.0,139.0,-0.0,0.58,0.7,0.0,1
6.341,-25.0,139.0,0.06,0.63,0.7,0.0,1
6.41,-24.96,139.02,0.79,0.0,0.7,0.0,1
6.478,-24.9,139.04,1.86,0.0,0.7,0.0,1
6.525,-24.85,139.06,2.72,0.0,0.7,0.0,1
6.597,-24.77,139.1,4.06,0.0,0.7,0.0,1
6.667,-24.7,139.13,5.33,0.0,0.7,0.0,1
6.736,-24.63,139.17,6.55,0.0,0.7,0.0,1
6.783,-24.59,139.19,7.34,0.0,0.7,0.0,1
6.854,-24.52,139.22,8.47,0.0,0.7,0.0,1
6.924,-24.47,139.26,9.54,0.0,0.7,0.0,1
6.994,-24.41,139.29,10.53,0.0,0.7,0.0,1
7.042,-24.38,139.31,11.19,0.0,0.7,0.0,1
7.113,-24.33,139.34,12.07,0.02,0.0,0.0,1
7.182,-24.29,139.36,12.62,0.06,0.0,0.0,1
7.25,-24.25,139.38,12.78,0.09,0.0,0.0,1
7.296,-24.22,139.38,12.8,0.13,0.0,0.0,1
7.364,-24.19,139.39,12.81,0.18,0.0,0.0,1
7.434,-24.15,139.4,12.79,0.22,0.0,0.0,1
7.503,-24.12,139.41,12.8,0.26,0.0,0.0,1
7.571,-24.09,139.41,12.8,0.29,0.0,0.0,1
7.617,-24.07,139.42,12.79,0.33,0.0,0.0,1
7.689,-24.03,139.43,12.8,0.38,0.0,0.0,1
7.758,-23.99,139.44,12.8,0.42,0.0,0.0,1
7.805,-23.96,139.44,12.82,0.45,0.0,0.0,1
7.874,-23.91,139.45,12.82,0.5,0.0,0.0,1
7.942,-23.85,139.47,12.84,0.54,0.0,0.0,1
8.009,-23.79,139.48,12.89,0.58,0.1,0.0,1
8.078,-23.71,139.51,13.07,0.62,0.1,0.0,1
8.144,-23.62,139.53,13.29,0.65,0.1,0.0,1
8.189,-23.56,139.55,13.35,0.69,0.0,0.0,1
8.256,-23.45,139.57,13.35,0.73,0.0,0.0,1
8.324,-23.33,139.6,13.37,0.78,0.0,0.0,1
8.393,-23.2,139.63,13.39,0.0,0.0,0.0,1
8.462,-23.06,139.66,13.4,0.0,0.0,0.0,1
8.509,-22.97,139.69,13.4,0.0,0.0,0.0,1
8.579,-22.83,139.72,13.4,0.0,0.0,0.0,1
8.625,-22.69,139.75,13.4,0.0,0.0,0.0,1
8.718,-22.56,139.78,13.4,0.0,0.0,0.0,1
8.765,-22.48,139.8,13.4,0.0,0.0,0.0,1
8.835,-22.37,139.83,13.4,0.0,0.0,0.0,1
8.882,-22.26,139.86,13.4,0.0,0.0,0.0,1
8.974,-22.16,139.88,13.4,0.0,0.0,0.0,1
9.021,-22.06,139.9,13.4,0.0,0.0,0.0,1
9.088,-22.0,139.92,13.4,0.0,0.0,0.0,1
9.158,-21.91,139.94,13.4,0.0,0.0,0.0,1
9.226,-21.83,139.96,13.4,0.0,0.0,0.0,1
9.296,-21.76,139.98,13.4,0.03,0.0,0.0,1
9.343,-21.71,139.99,13.4,0.06,0.0,0.0,1
9.413,-21.65,140.0,13.4,0.11,0.0,0.0,1
9.483,-21.59,140.02,13.4,0.15,0.0,0.0,1
9.552,-21.53,140.03,13.4,0.19,0.0,0.0,1
9.599,-21.49,140.04,13.4,0.22,0.0,0.0,1
9.667,-21.44,140.05,13.4,0.27,0.0,0.0,1
9.734,-21.38,140.07,13.4,0.31,0.0,0.0,1
9.803,-21.32,140.08,13.4,0.0,0.0,0.0,1
9.874,-21.26,140.09,13.4,0.0,0.0,0.0,1
9.919,-21.22,140.1,13.4,0.0,0.0,0.0,1
9.988,-21.16,140.12,13.4,0.0,0.0,0.0,1
10.057,-21.1,140.13,13.4,0.0,0.0,0.0,1
10.103,-21.04,140.15,13.4,0.0,0.0,0.0,1
10.171,-20.99,140.16,13.4,0.0,0.0,0.0,1
10.241,-20.96,140.17,13.4,0.0,0.0,0.0,1
10.309,-20.91,140.18,13.4,0.0,0.0,0.0,1
10.354,-20.87,140.19,13.4,0.03,0.0,0.0,1
10.423,-20.83,140.2,13.41,0.07,0.0,0.0,1
10.513,-20.8,140.2,13.4,0.1,0.0,0.0,1
10.559,-20.78,140.21,13.4,0.14,0.0,0.0,1
10.627,-20.75,140.22,13.4,0.19,0.0,0.0,1
10.696,-20.72,140.22,13.39,0.23,-0.0,0.0,1
10.765,-20.69,140.23,13.39,0.27,-0.0,0.0,1
10.811,-20.68,140.23,13.38,0.3,-0.1,0.0,1
10.88,-20.65,140.24,13.31,0.0,-0.1,0.0,1
10.95,-20.61,140.25,13.22,0.0,-0.1,0.0,1
11.018,-20.57,140.25,13.08,0.0,0.0,0.0,1
11.087,-20.53,140.26,13.07,0.0,0.0,0.0,1
11.134,-20.51,140.27,13.07,0.0,0.0,0.0,1
11.203,-20.47,140.27,13.07,0.02,0.0,0.0,1
11.273,-20.44,140.28,13.07,0.06,0.0,0.0,1
11.341,-20.42,140.29,13.07,0.1,0.0,0.0,1
11.41,-20.39,140.29,13.07,0.13,0.0,0.0,1
11.457,-20.38,140.3,13.07,0.17,0.0,0.0,1
11.53,-20.36,140.3,13.07,0.22,-0.0,0.0,1
11.577,-20.34,140.3,13.09,0.26,-0.0,0.0,1
11.646,-20.33,140.31,13.07,0.29,-0.1,0.0,1
11.715,-20.31,140.31,13.01,0.34,-0.1,0.0,1
11.784,-20.29,140.31,12.94,0.38,-0.1,0.0,1
11.854,-20.26,140.32,12.85,0.42,-0.2,0.0,1
11.902,-20.23,140.32,12.75,0.45,-0.2,0.0,1
11.97,-20.2,140.33,12.57,0.5,-0.2,0.0,1
12.04,-20.15,140.33,12.35,0.54,-0.3,0.0,1
12.109,-20.1,140.34,12.01,0.58,-0.3,0.0,1
12.178,-20.04,140.34,11.79,0.61,0.0,0.0,1
12.223,-19.99,140.35,11.78,0.65,0.0,0.0,1
12.292,-19.92,140.37,11.77,0.7,0.0,0.0,1
12.36,-19.83,140.39,11.77,0.74,0.0,0.0,1
12.429,-19.73,140.41,11.77,0.78,0.0,0.0,1
12.496,-19.62,140.43,11.77,0.82,-0.0,0.0,1
12.543,-19.53,140.45,11.75,0.85,-0.1,0.0,1
12.61,-19.39,140.47,11.48,0.9,-0.1,0.0,1
12.681,-19.22,140.5,11.09,0.94,-0.1,0.0,1
12.751,-19.03,140.52,10.52,0.98,-0.2,0.0,1
12.799,-18.88,140.53,9.87,1.0,-0.2,0.0,1
12.867,-18.64,140.55,8.78,1.0,-0.2,0.0,1
12.935,-18.36,140.57,7.53,0.0,-0.3,0.0,1
13.006,-18.04,140.57,5.98,0.0,0.0,0.0,1
13.052,-17.83,140.58,5.62,0.0,0.0,0.0,1
13.122,-17.51,140.61,5.53,0.0,0.0,0.0,1
13.191,-17.2,140.64,5.53,0.0,0.0,0.0,1
13.263,-16.9,140.67,5.53,0.0,0.0,0.0,1
13.309,-16.72,140.69,5.39,0.0,-0.1,0.0,1
13.379,-16.45,140.7,4.85,0.0,-0.1,0.0,1
13.447,-16.21,140.71,4.37,0.0,0.0,0.0,1
13.516,-15.98,140.73,4.3,0.0,0.0,0.8,1
13.563,-15.77,140.74,4.29,0.0,0.0,1.0,1
13.632,-15.64,140.75,4.3,0.0,0.0,1.0,1
13.679,-15.47,140.76,4.29,0.0,0.0,1.0,1
13.773,-15.33,140.77,4.3,0.0,0.0,1.0,1
13.821,-15.24,140.78,4.29,0.0,0.0,1.0,1
13.89,-15.2,140.78,4.25,0.0,0.0,1.0,1
13.959,-15.2,140.78,4.25,0.0,0.0,1.0,1
14.028,-15.2,140.78,4.25,0.0,0.0,1.0,1
14.099,-15.2,140.78,4.25,0.0,0.0,1.0,1
14.147,-15.2,140.78,4.25,0.0,0.0,1.0,1
14.217,-15.19,140.78,4.25,0.0,-0.1,1.0,1
14.289,-15.19,140.78,4.25,0.0,-0.1,1.0,1
14.335,-15.19,140.78,4.25,0.0,-0.1,1.0,1
14.403,-15.19,140.78,4.25,0.0,-0.2,1.0,1
14.473,-15.19,140.78,4.25,0.0,-0.2,1.0,1
14.544,-15.19,140.78,4.25,0.0,-0.2,1.0,1
14.59,-15.19,140.78,4.25,0.0,-0.3,1.0,1
14.659,-15.19,140.78,4.25,0.0,-0.3,1.0,1
14.728,-15.19,140.78,4.25,0.0,0.0,0.0,1
14.798,-15.19,140.78,4.25,0.0,0.0,0.0,1
14.845,-15.19,140.78,4.25,0.0,0.0,0.0,1
14.915,-15.19,140.78,4.25,0.0,0.0,0.0,1
14.962,-15.19,140.78,4.25,0.0,0.0,0.0,1
15.033,-15.19,140.78,4.25,0.0,0.0,0.0,1
15.123,-15.19,140.78,4.25,0.0,0.0,0.0,1
15.168,-15.19,140.78,4.25,0.0,0.0,0.0,1
15.235,-15.19,140.78,4.25,0.0,0.0,0.0,1
15.303,-15.19,140.78,4.25,0.0,0.0,0.0,1
15.37,-15.19,140.78,4.25,0.0,0.0,0.0,1
15.44,-15.19,140.78,4.25,0.0,0.0,0.0,1
15.486,-15.19,140.78,4.25,0.0,0.0,0.0,1
15.553,-15.19,140.78,4.25,0.0,0.0,0.0,1
15.6,-15.19,140.78,4.25,0.0,0.0,0.0,1
15.691,-15.19,140.78,4.25,0.0,0.0,0.0,1
15.737,-15.19,140.78,4.25,0.0,0.0,0.0,1
15.806,-15.19,140.78,4.25,0.0,0.0,0.0,1
15.875,-15.19,140.78,4.25,0.0,0.0,0.0,1
15.921,-15.19,140.78,4.25,0.0,0.0,0.0,1
16.012,-15.19,140.78,4.25,0.0,0.0,0.0,1
16.058,-15.19,140.78,4.25,0.0,0.0,0.0,1
16.127,-15.19,140.78,4.25,0.0,0.0,0.0,1
16.197,-15.19,140.78,4.25,0.0,0.0,0.0,1
16.264,-15.19,140.78,4.25,0.0,0.0,0.0,1
16.331,-15.19,140.78,4.25,0.0,0.0,0.0,1
16.399,-15.19,140.78,4.25,0.0,0.0,0.0,1
16.446,-15.19,140.78,4.25,0.0,0.0,0.0,-1
16.515,-15.19,140.78,4.25,0.0,0.0,0.0,-1
16.583,-15.19,140.78,4.25,0.0,0.0,0.0,-1
16.651,-15.19,140.78,4.25,0.0,0.0,0.0,-1
16.718,-15.19,140.78,4.25,0.0,0.0,0.0,-1
16.765,-15.19,140.78,4.25,0.0,0.0,0.0,-1
16.834,-15.19,140.78,4.25,0.0,0.0,0.0,-1
16.904,-15.19,140.78,4.25,0.0,0.0,0.0,-1
16.973,-15.19,140.78,4.25,0.0,0.1,0.0,-1
17.02,-15.19,140.78,4.25,0.0,0.1,0.0,-1
17.089,-15.19,140.78,4.25,0.0,0.1,0.0,-1
17.157,-15.19,140.78,4.25,0.0,0.2,0.0,-1
17.226,-15.19,140.78,4.25,0.0,0.2,0.0,-1
17.294,-15.19,140.78,4.25,0.0,0.2,0.0,-1
17.339,-15.19,140.78,4.25,0.0,0.0,0.0,-1
17.407,-15.19,140.78,4.25,0.0,0.0,0.0,-1
17.476,-15.19,140.78,4.25,0.0,0.0,0.0,-1
17.545,-15.19,140.78,4.25,0.0,0.0,0.0,-1
17.613,-15.19,140.78,4.25,0.0,0.0,0.0,-1
17.683,-15.19,140.78,4.25,0.0,0.0,0.0,-1
17.727,-15.19,140.78,4.25,0.0,0.0,0.0,-1
17.798,-15.19,140.78,4.25,0.0,0.0,0.0,-1
17.866,-15.19,140.78,4.25,0.0,0.0,0.0,-1
17.933,-15.2,140.78,4.25,0.02,0.0,0.0,-1
17.981,-15.2,140.78,4.25,0.05,0.1,0.0,-1
18.05,-15.2,140.78,4.25,0.1,0.1,0.0,-1
18.119,-15.2,140.78,4.24,0.14,0.1,0.0,-1
18.187,-15.2,140.78,4.24,0.18,0.2,0.0,-1
18.256,-15.2,140.78,4.24,0.22,0.2,0.0,-1
18.303,-15.2,140.78,4.24,0.25,0.2,0.0,-1
18.373,-15.2,140.78,4.24,0.3,0.3,0.0,-1
18.442,-15.2,140.78,4.24,0.0,0.3,0.0,-1
18.513,-15.21,140.78,4.19,0.0,0.3,0.0,-1
18.559,-15.22,140.78,4.12,0.0,0.3,0.0,-1
18.628,-15.23,140.78,3.99,0.0,0.4,0.0,-1
18.696,-15.25,140.77,3.84,0.0,0.4,0.0,-1
18.741,-15.26,140.77,3.69,0.0,0.4,0.0,-1
18.81,-15.28,140.76,3.52,0.0,0.5,0.0,-1
18.879,-15.29,140.76,3.4,0.0,0.5,0.0,-1
18.947,-15.3,140.75,3.24,0.03,0.5,0.0,-1
19.018,-15.31,140.75,3.08,0.07,0.6,0.0,-1
19.088,-15.32,140.75,2.93,0.0,0.6,0.0,-1
19.135,-15.33,140.74,2.82,0.0,0.0,0.0,-1
19.203,-15.34,140.74,2.73,0.0,0.0,0.0,-1
19.274,-15.36,140.74,2.73,0.0,0.0,0.0,-1
19.342,-15.37,140.74,2.73,0.0,0.0,0.0,-1
19.388,-15.38,140.74,2.73,0.0,0.0,0.0,-1
19.458,-15.39,140.74,2.73,0.02,0.0,0.0,-1
19.529,-15.4,140.74,2.73,0.07,0.0,0.0,-1
19.578,-15.41,140.74,2.73,0.1,0.0,0.0,-1
19.648,-15.41,140.74,2.73,0.14,0.0,0.0,-1
19.718,-15.42,140.74,2.73,0.19,0.0,0.0,-1
19.787,-15.43,140.74,2.73,0.23,0.0,0.0,-1
19.855,-15.43,140.74,2.73,0.27,0.0,0.0,-1
19.923,-15.44,140.74,2.73,0.3,0.0,0.0,-1
19.968,-15.44,140.74,2.72,0.34,0.0,0.0,-1
20.036,-15.45,140.73,2.72,0.39,0.0,0.0,-1
20.105,-15.47,140.73,2.71,0.43,0.0,0.0,-1
20.152,-15.49,140.73,2.71,0.47,0.0,0.0,-1
20.221,-15.51,140.73,2.7,0.5,0.0,0.0,-1
20.29,-15.54,140.73,2.69,0.54,0.0,0.0,-1
20.363,-15.59,140.73,2.7,0.59,0.0,0.0,-1
20.433,-15.64,140.73,2.71,0.0,0.0,0.0,-1
20.479,-15.69,140.72,2.71,0.0,0.0,0.0,-1
20.55,-15.75,140.72,2.71,0.0,0.0,0.0,-1
20.62,-15.82,140.72,2.65,0.0,0.1,0.0,-1
20.689,-15.89,140.71,2.5,0.0,0.1,0.0,-1
20.737,-15.93,140.71,2.4,0.0,0.1,0.0,-1
20.808,-15.99,140.7,2.21,0.0,0.2,0.0,-1
20.877,-16.04,140.69,1.95,0.0,0.2,0.0,-1
20.923,-16.08,140.69,1.78,0.0,0.2,0.0,-1
20.993,-16.13,140.68,1.53,0.0,0.3,0.0,-1
21.061,-16.18,140.67,1.21,0.0,0.3,0.0,-1
21.133,-16.23,140.66,0.89,0.0,0.3,0.0,-1
21.202,-16.27,140.65,0.56,0.0,0.4,0.0,-1
21.249,-16.3,140.65,0.3,0.0,0.4,0.0,-1
21.318,-16.33,140.64,-0.03,0.03,0.4,0.0,-1
21.387,-16.36,140.63,-0.32,0.07,0.5,0.0,-1
21.433,-16.39,140.63,-0.62,0.1,0.5,0.0,-1
21.505,-16.41,140.62,-0.82,0.14,0.5,0.0,-1
21.574,-16.44,140.62,-1.1,0.19,0.6,0.0,-1
21.644,-16.46,140.61,-1.4,0.23,0.6,0.0,-1
21.713,-16.48,140.6,-1.72,0.27,0.6,0.0,-1
21.759,-16.5,140.6,-1.95,0.3,0.6,0.0,-1
21.827,-16.52,140.59,-2.36,0.35,0.7,0.0,-1
21.898,-16.55,140.58,-2.89,0.39,0.7,0.0,-1
21.968,-16.58,140.57,-3.48,0.43,0.7,0.0,-1
22.015,-16.61,140.56,-3.91,0.46,0.7,0.0,-1
22.083,-16.65,140.55,-4.61,0.0,0.7,0.0,-1
22.154,-16.7,140.53,-5.46,0.0,0.7,0.0,-1
22.224,-16.75,140.52,-6.34,0.0,0.7,0.0,-1
22.271,-16.79,140.51,-6.94,0.0,0.7,0.0,-1
22.34,-16.84,140.5,-7.78,0.0,0.7,0.0,-1
22.386,-16.88,140.49,-8.56,0.04,0.7,0.0,-1
22.479,-16.93,140.48,-9.26,0.08,0.7,0.0,-1
22.526,-16.95,140.47,-9.71,0.11,0.7,0.0,-1
22.598,-16.99,140.46,-10.39,0.16,0.7,0.0,-1
22.646,-17.03,140.45,-10.99,0.2,0.7,0.0,-1
22.716,-17.05,140.45,-11.39,0.23,0.7,0.0,-1
22.786,-17.09,140.44,-11.98,0.27,0.7,0.0,-1
22.858,-17.12,140.44,-12.61,0.0,0.7,0.0,-1
