Time, x, y, angle, throttle, steer, brake, gear 
2.882,-25.0,139.0,-0.0,0.48,0.6,0.0,1
2.951,-25.0,139.0,-0.0,0.52,0.7,0.0,1
3.02,-25.0,139.0,-0.0,0.0,0.7,0.0,1
3.088,-25.0,139.0,-0.0,0.0,0.7,0.0,1
3.156,-25.0,139.0,-0.0,0.0,0.7,0.0,1
3.203,-25.0,139.0,-0.0,0.0,0.7,0.0,1
3.25,-25.0,139.0,-0.0,0.0,0.7,0.0,1
3.339,-25.0,139.0,-0.0,0.0,0.7,0.0,1
3.407,-25.0,139.0,-0.0,0.0,0.7,0.0,1
3.456,-25.0,139.0,-0.0,0.0,0.7,0.0,1
3.525,-25.0,139.0,-0.0,0.02,0.7,0.0,1
3.594,-25.0,139.0,-0.0,0.06,0.7,0.0,1
3.661,-25.0,139.0,-0.0,0.1,0.7,0.0,1
3.708,-25.0,139.0,-0.0,0.13,0.7,0.0,1
3.777,-25.0,139.0,-0.0,0.17,0.7,0.0,1
3.844,-25.0,139.0,-0.0,0.22,0.7,0.0,1
3.911,-25.0,139.0,-0.0,0.26,0.7,0.0,1
3.978,-25.0,139.0,-0.0,0.3,0.7,0.0,1
4.045,-25.0,139.0,-0.0,0.34,0.7,0.0,1
4.113,-25.0,139.0,-0.0,0.37,0.7,0.0,1
4.161,-25.0,139.0,-0.0,0.41,0.7,0.0,1
4.227,-25.0,139.0,-0.0,0.46,0.7,0.0,1
4.295,-25.0,139.0,0.0,0.5,0.7,0.0,1
4.34,-24.97,139.01,0.53,0.54,0.7,0.0,1
4.408,-24.91,139.03,1.51,0.0,0.7,0.0,1
4.477,-24.87,139.05,2.28,0.0,0.7,0.0,1
4.545,-24.8,139.08,3.55,0.0,0.7,0.0,1
4.591,-24.72,139.12,4.89,0.0,0.7,0.0,1
4.682,-24.65,139.15,6.12,0.0,0.7,0.0,1
4.75,-24.58,139.19,7.33,0.0,0.7,0.0,1
4.795,-24.54,139.21,8.09,0.0,0.7,0.0,1
4.863,-24.48,139.25,9.2,0.0,0.7,0.0,1
4.932,-24.43,139.28,10.24,0.0,0.7,0.0,1
5.002,-24.37,139.31,11.25,0.0,0.7,0.0,1
5.069,-24.32,139.34,12.18,0.0,0.7,0.0,1
5.115,-24.28,139.37,13.04,0.0,0.7,0.0,1
5.204,-24.24,139.4,13.85,0.0,0.7,0.0,1
5.25,-24.21,139.42,14.39,0.0,0.7,0.0,1
5.316,-24.17,139.45,15.12,0.0,0.7,0.0,1
5.384,-24.14,139.47,15.79,0.04,0.7,0.0,1
5.453,-24.11,139.5,16.36,0.08,0.0,0.0,1
5.501,-24.09,139.51,16.59,0.11,0.0,0.0,1
5.57,-24.06,139.52,16.71,0.16,0.0,0.0,1
5.616,-24.03,139.53,16.71,0.2,0.0,0.0,1
5.706,-24.01,139.54,16.71,0.24,0.0,0.0,1
5.774,-23.98,139.54,16.7,0.28,0.0,0.0,1
5.821,-23.96,139.55,16.71,0.31,0.0,0.0,1
5.889,-23.93,139.56,16.71,0.35,0.0,0.0,1
5.957,-23.9,139.57,16.71,0.4,0.0,0.0,1
6.025,-23.86,139.58,16.7,0.44,0.0,0.0,1
6.096,-23.82,139.59,16.68,0.48,0.0,0.0,1
6.143,-23.79,139.6,16.68,0.51,0.0,0.0,1
6.21,-23.73,139.62,16.68,0.55,0.0,0.0,1
6.257,-23.66,139.64,16.68,0.6,0.0,0.0,1
6.35,-23.58,139.66,16.68,0.64,0.0,0.0,1
6.395,-23.52,139.68,16.68,0.67,0.0,0.0,1
6.463,-23.43,139.71,16.68,0.71,0.0,0.0,1
6.532,-23.32,139.74,16.68,0.0,0.0,0.0,1
6.6,-23.2,139.78,16.69,0.0,0.0,0.0,1
6.669,-23.08,139.81,16.69,0.0,0.0,0.0,1
6.717,-22.99,139.84,16.69,0.0,0.0,0.0,1
6.784,-22.88,139.87,16.67,0.0,-0.1,0.0,1
6.853,-22.77,139.9,16.44,0.0,-0.1,0.0,1
6.922,-22.66,139.93,16.19,0.0,-0.1,0.0,1
6.99,-22.57,139.95,15.89,0.0,-0.2,0.0,1
7.038,-22.5,139.96,15.58,0.0,-0.2,0.0,1
7.106,-22.41,139.97,15.17,0.0,-0.2,0.0,1
7.176,-22.32,139.99,14.75,0.0,-0.3,0.0,1
7.246,-22.24,140.0,14.21,0.0,-0.3,0.0,1
7.292,-22.19,140.0,13.85,0.0,-0.3,0.0,1
7.361,-22.12,140.01,13.61,0.0,0.0,0.0,1
7.432,-22.05,140.03,13.61,0.01,0.0,0.0,1
7.478,-21.99,140.05,13.61,0.05,0.0,0.0,1
7.548,-21.95,140.05,13.61,0.08,0.0,0.0,1
7.615,-21.9,140.07,13.61,0.12,0.0,0.0,1
7.686,-21.85,140.08,13.61,0.17,0.0,0.0,1
7.754,-21.81,140.09,13.61,0.21,0.0,0.0,1
7.823,-21.77,140.1,13.61,0.25,-0.0,0.0,1
7.87,-21.74,140.11,13.6,0.28,-0.0,0.0,1
7.939,-21.7,140.11,13.55,0.33,-0.1,0.0,1
8.007,-21.66,140.12,13.45,0.37,-0.1,0.0,1
8.074,-21.62,140.13,13.34,0.41,-0.2,0.0,1
8.144,-21.57,140.14,13.1,0.45,-0.2,0.0,1
8.19,-21.53,140.14,12.9,0.48,-0.2,0.0,1
8.258,-21.46,140.15,12.59,0.53,-0.2,0.0,1
8.328,-21.38,140.15,12.12,0.57,-0.3,0.0,1
8.394,-21.3,140.16,11.56,0.61,-0.3,0.0,1
8.46,-21.21,140.16,10.92,0.0,-0.3,0.0,1
8.526,-21.11,140.17,10.3,0.0,0.0,0.0,1
8.594,-21.01,140.18,10.2,0.0,0.0,0.0,1
8.64,-20.95,140.19,10.2,0.0,0.0,0.0,1
8.709,-20.85,140.21,10.2,0.0,0.0,0.0,1
8.777,-20.76,140.23,10.2,0.0,0.0,0.0,1
8.844,-20.68,140.24,10.2,0.0,0.0,0.0,1
8.911,-20.6,140.26,10.2,0.03,0.0,0.0,1
8.978,-20.53,140.27,10.2,0.06,0.0,0.0,1
9.023,-20.49,140.28,10.2,0.1,0.0,0.0,1
9.09,-20.42,140.29,10.2,0.14,0.0,0.0,1
9.158,-20.36,140.3,10.2,0.19,0.0,0.0,1
9.228,-20.3,140.31,10.2,0.23,-0.0,0.0,1
9.293,-20.25,140.32,10.2,0.27,-0.0,0.0,1
9.36,-20.19,140.33,10.12,0.3,-0.1,0.0,1
9.405,-20.15,140.33,10.03,0.34,-0.1,0.0,1
9.472,-20.08,140.34,9.88,0.38,-0.1,0.0,1
9.54,-20.02,140.35,9.62,0.43,-0.2,0.0,1
9.608,-19.94,140.35,9.28,0.47,-0.2,0.0,1
9.675,-19.87,140.36,8.92,0.51,-0.2,0.0,1
9.743,-19.78,140.36,8.46,0.55,-0.3,0.0,1
9.81,-19.69,140.36,7.83,0.58,-0.3,0.0,1
9.856,-19.62,140.36,7.36,0.62,-0.3,0.0,1
9.923,-19.52,140.36,6.93,0.67,0.0,0.0,1
9.993,-19.4,140.38,6.87,0.71,0.0,0.0,1
10.063,-19.27,140.39,6.85,0.75,0.0,0.0,1
10.132,-19.12,140.41,6.84,0.78,0.0,0.0,1
10.178,-19.02,140.42,6.83,0.82,0.0,0.0,1
10.245,-18.86,140.44,6.84,0.0,0.0,0.0,1
10.291,-18.67,140.46,6.83,0.0,0.0,0.0,1
10.383,-18.49,140.48,6.84,0.0,0.0,0.0,1
10.429,-18.36,140.5,6.72,0.0,-0.1,0.0,1
10.497,-18.19,140.51,6.33,0.0,-0.1,0.0,1
10.567,-18.02,140.52,5.94,0.0,-0.1,0.0,1
10.611,-17.86,140.52,5.4,0.0,-0.2,0.0,1
10.68,-17.71,140.52,4.73,0.0,-0.2,0.0,1
10.769,-17.57,140.52,4.11,0.0,-0.2,0.0,1
10.815,-17.49,140.51,3.63,0.0,-0.3,0.0,1
10.882,-17.36,140.5,2.8,0.0,-0.3,0.0,1
10.951,-17.24,140.5,2.38,0.0,0.0,0.0,1
11.018,-17.13,140.5,2.37,0.0,0.0,0.0,1
11.088,-17.02,140.51,2.37,0.0,0.0,0.0,1
11.156,-16.92,140.51,2.37,0.0,0.0,0.0,1
11.202,-16.85,140.51,2.37,0.0,0.0,0.0,1
11.271,-16.76,140.52,2.37,0.0,0.0,0.0,1
11.338,-16.68,140.52,2.37,0.0,0.0,0.0,1
11.406,-16.6,140.53,2.37,0.0,0.0,0.0,1
11.453,-16.55,140.53,2.37,0.0,0.0,0.0,1
11.522,-16.47,140.53,2.37,0.0,0.0,0.0,1
11.591,-16.4,140.53,2.37,0.0,0.0,0.0,1
11.662,-16.33,140.54,2.37,0.0,0.0,0.0,1
11.731,-16.27,140.54,2.37,0.0,0.0,0.0,1
11.776,-16.23,140.54,2.37,0.0,0.0,0.0,1
11.845,-16.18,140.54,2.27,0.0,-0.1,0.0,1
11.914,-16.13,140.54,2.15,0.0,-0.1,0.0,1
11.959,-16.08,140.54,2.03,0.0,-0.1,0.0,1
12.051,-16.03,140.54,1.85,0.0,-0.2,0.0,1
12.097,-16.0,140.53,1.71,0.0,-0.2,0.0,1
12.167,-15.96,140.53,1.52,0.0,-0.2,0.0,1
12.234,-15.92,140.53,1.31,0.0,-0.3,0.0,1
12.278,-15.89,140.52,1.13,0.0,0.0,0.0,1
12.368,-15.85,140.52,1.12,0.0,0.0,0.0,1
12.414,-15.83,140.52,1.12,0.0,0.0,0.0,1
12.482,-15.8,140.53,1.12,0.0,0.0,0.0,1
12.551,-15.77,140.53,1.12,0.0,0.0,0.2,1
12.624,-15.77,140.53,1.12,0.0,0.0,1.0,1
12.67,-15.77,140.53,1.12,0.0,0.0,1.0,1
12.74,-15.77,140.53,1.12,0.0,0.0,1.0,1
12.809,-15.77,140.53,1.12,0.0,0.0,0.0,1
12.878,-15.77,140.53,1.12,0.0,0.0,0.0,1
12.925,-15.77,140.53,1.12,0.0,0.0,0.0,1
12.993,-15.77,140.53,1.12,0.0,0.0,0.0,1
13.063,-15.77,140.53,1.12,0.0,0.0,0.0,1
13.132,-15.77,140.53,1.12,0.0,0.0,0.0,1
13.199,-15.77,140.53,1.12,0.0,0.0,0.0,1
13.266,-15.77,140.53,1.12,0.0,0.0,0.0,1
13.312,-15.77,140.53,1.12,0.0,0.0,0.0,1
13.381,-15.77,140.53,1.12,0.0,0.0,0.0,1
13.428,-15.76,140.53,1.12,0.0,0.0,0.0,1
13.522,-15.76,140.53,1.12,0.0,0.0,0.0,1
13.567,-15.76,140.53,1.12,0.0,0.0,0.0,1
13.638,-15.76,140.53,1.12,0.0,0.0,0.0,1
13.706,-15.76,140.53,1.12,0.0,0.0,0.0,1
13.773,-15.76,140.53,1.12,0.0,0.0,0.0,1
13.841,-15.76,140.53,1.12,0.0,0.0,0.0,1
13.888,-15.76,140.53,1.12,0.0,0.0,0.0,1
13.955,-15.76,140.53,1.12,0.0,0.0,0.0,1
14.023,-15.76,140.53,1.12,0.0,0.0,0.0,1
14.09,-15.76,140.53,1.12,0.0,0.0,0.0,1
14.16,-15.76,140.53,1.12,0.0,0.0,0.0,1
14.206,-15.76,140.53,1.12,0.0,0.0,0.0,1
14.273,-15.76,140.53,1.12,0.0,0.0,0.0,1
14.341,-15.76,140.53,1.12,0.0,0.0,0.0,-1
14.411,-15.76,140.53,1.12,0.0,0.0,0.0,-1
14.479,-15.76,140.53,1.12,0.0,0.0,0.0,-1
14.546,-15.76,140.53,1.12,0.0,0.0,0.0,-1
14.591,-15.76,140.53,1.12,0.0,0.0,0.0,-1
14.658,-15.76,140.53,1.12,0.0,0.0,0.0,-1
14.704,-15.76,140.53,1.12,0.0,0.0,0.0,-1
14.794,-15.76,140.53,1.12,0.0,0.0,0.0,-1
14.862,-15.76,140.53,1.12,0.0,0.0,0.0,-1
14.907,-15.76,140.53,1.12,0.0,0.0,0.0,-1
14.974,-15.76,140.53,1.12,0.0,0.1,0.0,-1
15.044,-15.76,140.53,1.12,0.0,0.1,0.0,-1
15.112,-15.76,140.53,1.12,0.0,0.2,0.0,-1
15.179,-15.76,140.53,1.12,0.0,0.2,0.0,-1
15.248,-15.76,140.53,1.12,0.0,0.2,0.0,-1
15.315,-15.76,140.53,1.12,0.0,0.2,0.0,-1
15.362,-15.76,140.53,1.12,0.0,0.3,0.0,-1
15.429,-15.76,140.53,1.12,0.0,0.3,0.0,-1
15.499,-15.76,140.53,1.12,0.0,0.3,0.0,-1
15.566,-15.76,140.53,1.12,0.0,0.4,0.0,-1
15.61,-15.76,140.53,1.12,0.0,0.4,0.0,-1
15.678,-15.76,140.53,1.12,0.0,0.4,0.0,-1
15.746,-15.76,140.53,1.11,0.03,0.5,0.0,-1
15.815,-15.76,140.53,1.11,0.07,0.5,0.0,-1
15.862,-15.76,140.53,1.1,0.11,0.5,0.0,-1
15.929,-15.76,140.53,1.11,0.14,0.6,0.0,-1
15.999,-15.76,140.53,1.1,0.18,0.6,0.0,-1
16.066,-15.77,140.53,1.09,0.22,0.6,0.0,-1
16.134,-15.77,140.53,1.09,0.27,0.7,0.0,-1
16.202,-15.77,140.53,1.08,0.31,0.7,0.0,-1
16.249,-15.77,140.52,1.04,0.34,0.7,0.0,-1
16.319,-15.77,140.52,0.97,0.0,0.7,0.0,-1
16.386,-15.79,140.52,0.75,0.0,0.7,0.0,-1
16.455,-15.8,140.51,0.45,0.0,0.7,0.0,-1
16.523,-15.82,140.5,0.14,0.0,0.7,0.0,-1
16.592,-15.84,140.5,-0.16,0.0,0.7,0.0,-1
16.639,-15.85,140.49,-0.37,0.0,0.7,0.0,-1
16.708,-15.87,140.49,-0.67,0.0,0.7,0.0,-1
16.779,-15.88,140.48,-0.95,0.0,0.7,0.0,-1
16.847,-15.9,140.47,-1.21,0.0,0.7,0.0,-1
16.892,-15.91,140.47,-1.46,0.0,0.7,0.0,-1
16.961,-15.92,140.47,-1.62,0.0,0.7,0.0,-1
17.031,-15.93,140.46,-1.83,0.04,0.7,0.0,-1
17.077,-15.95,140.46,-2.02,0.08,0.7,0.0,-1
17.17,-15.95,140.45,-2.18,0.11,0.7,0.0,-1
17.215,-15.96,140.45,-2.28,0.15,0.7,0.0,-1
17.286,-15.97,140.45,-2.42,0.2,0.7,0.0,-1
17.332,-15.98,140.45,-2.54,0.24,0.7,0.0,-1
17.423,-15.98,140.44,-2.65,0.28,0.7,0.0,-1
17.468,-15.99,140.44,-2.73,0.0,0.7,0.0,-1
17.537,-16.0,140.44,-2.98,0.0,0.7,0.0,-1
17.606,-16.02,140.43,-3.29,0.0,0.7,0.0,-1
17.674,-16.04,140.43,-3.61,0.0,0.7,0.0,-1
17.743,-16.06,140.42,-3.92,0.0,0.7,0.0,-1
17.789,-16.07,140.42,-4.13,0.0,0.7,0.0,-1
17.856,-16.09,140.41,-4.42,0.0,0.7,0.0,-1
17.925,-16.1,140.41,-4.7,0.0,0.7,0.0,-1
17.995,-16.12,140.4,-4.97,0.0,0.7,0.0,-1
18.04,-16.13,140.4,-5.23,0.0,0.7,0.0,-1
18.111,-16.15,140.39,-5.47,0.0,0.7,0.0,-1
18.18,-16.16,140.39,-5.63,0.0,0.7,0.0,-1
18.249,-16.17,140.39,-5.85,0.0,0.7,0.0,-1
18.294,-16.18,140.38,-6.04,0.01,0.7,0.0,-1
18.387,-16.19,140.38,-6.21,0.04,0.7,0.0,-1
18.434,-16.2,140.38,-6.31,0.08,0.7,0.0,-1
18.481,-16.21,140.38,-6.45,0.13,0.7,0.0,-1
18.571,-16.21,140.37,-6.56,0.17,0.7,0.0,-1
18.64,-16.22,140.37,-6.68,0.21,0.7,0.0,-1
18.687,-16.22,140.37,-6.76,0.24,0.7,0.0,-1
18.757,-16.23,140.37,-6.89,0.29,0.7,0.0,-1
18.803,-16.24,140.37,-7.02,0.33,0.7,0.0,-1
18.895,-16.25,140.36,-7.2,0.37,0.7,0.0,-1
18.939,-16.26,140.36,-7.37,0.4,0.7,0.0,-1
19.008,-16.28,140.36,-7.71,0.44,0.7,0.0,-1
19.077,-16.3,140.35,-8.11,0.49,0.7,0.0,-1
19.123,-16.33,140.34,-8.63,0.0,0.7,0.0,-1
19.192,-16.37,140.34,-9.31,0.0,0.7,0.0,-1
19.282,-16.42,140.33,-10.02,0.0,0.7,0.0,-1
19.328,-16.45,140.32,-10.53,0.0,0.7,0.0,-1
19.399,-16.49,140.31,-11.29,0.0,0.7,0.0,-1
19.445,-16.54,140.3,-12.01,0.0,0.7,0.0,-1
19.539,-16.58,140.3,-12.7,0.0,0.7,0.0,-1
19.585,-16.61,140.29,-13.13,0.0,0.7,0.0,-1
19.654,-16.65,140.29,-13.76,0.0,0.7,0.0,-1
19.71,-16.67,140.28,-14.24,0.0,0.7,0.0,-1
19.777,-16.71,140.28,-14.79,0.0,0.7,0.0,-1
19.847,-16.74,140.28,-15.34,0.0,0.7,0.0,-1
19.893,-16.77,140.27,-15.86,0.0,0.7,0.0,-1
19.963,-16.79,140.27,-16.19,0.0,0.7,0.0,-1
20.033,-16.82,140.27,-16.66,0.0,0.7,0.0,-1
20.101,-16.85,140.27,-17.1,0.03,0.7,0.0,-1
20.171,-16.87,140.27,-17.5,0.07,0.7,0.0,-1
20.243,-16.9,140.26,-17.84,0.1,0.7,0.0,-1
20.289,-16.91,140.26,-18.05,0.14,0.7,0.0,-1
20.359,-16.93,140.26,-18.33,0.19,0.7,0.0,-1
20.406,-16.94,140.26,-18.59,0.23,0.7,0.0,-1
20.475,-16.96,140.26,-18.85,0.26,0.7,0.0,-1
20.544,-16.97,140.26,-19.02,0.3,0.7,0.0,-1
20.614,-16.99,140.26,-19.34,0.35,0.7,0.0,-1
20.685,-17.01,140.26,-19.72,0.39,0.7,0.0,-1
20.756,-17.04,140.26,-20.2,0.42,0.7,0.0,-1
20.803,-17.06,140.26,-20.57,0.47,0.7,0.0,-1
20.872,-17.1,140.26,-21.21,0.51,0.7,0.0,-1
20.943,-17.15,140.26,-21.97,0.55,0.7,0.0,-1
20.99,-17.18,140.26,-22.57,0.58,0.7,0.0,-1
21.065,-17.25,140.26,-23.67,0.63,0.7,0.0,-1
21.136,-17.32,140.26,-24.9,0.67,0.7,0.0,-1
21.183,-17.38,140.26,-25.85,0.0,0.7,0.0,-1
21.255,-17.48,140.27,-27.35,0.0,0.0,0.0,-1
21.327,-17.57,140.3,-28.31,0.0,0.0,0.0,-1
21.375,-17.63,140.33,-28.5,0.0,0.0,0.0,-1
21.448,-17.72,140.37,-28.51,0.0,0.0,0.0,-1
21.519,-17.8,140.42,-28.51,0.0,0.0,0.0,-1
21.567,-17.85,140.44,-28.51,0.01,0.0,0.0,-1
21.638,-17.92,140.48,-28.51,0.06,0.0,0.0,-1
21.707,-17.98,140.52,-28.51,0.1,0.0,0.0,-1
21.755,-18.05,140.55,-28.51,0.13,0.0,0.0,-1
21.826,-18.09,140.57,-28.51,0.17,0.0,0.0,-1
21.899,-18.15,140.6,-28.51,0.0,0.0,0.0,-1
21.97,-18.21,140.64,-28.51,0.0,0.0,0.0,-1
22.017,-18.25,140.66,-28.51,0.0,0.0,0.0,-1
22.087,-18.3,140.69,-28.56,0.0,0.1,0.0,-1
22.159,-18.36,140.72,-28.71,0.0,0.1,0.0,-1
22.229,-18.41,140.74,-28.85,0.0,0.1,0.0,-1
22.275,-18.45,140.76,-28.98,0.0,0.2,0.0,-1
22.345,-18.49,140.78,-29.22,0.0,0.2,0.0,-1
22.415,-18.54,140.8,-29.45,0.0,0.2,0.0,-1
22.463,-18.57,140.81,-29.61,0.0,0.3,0.0,-1
22.534,-18.61,140.83,-29.92,0.0,0.3,0.0,-1
22.605,-18.65,140.84,-30.21,0.0,0.3,0.0,-1
22.673,-18.69,140.85,-30.52,0.0,0.4,0.0,-1
22.722,-18.72,140.86,-30.76,0.0,0.4,0.0,-1
22.794,-18.75,140.88,-31.1,0.0,0.4,0.0,-1
22.864,-18.78,140.89,-31.42,0.0,0.5,0.0,-1
22.91,-18.8,140.89,-31.67,0.0,0.5,0.0,-1
22.983,-18.84,140.9,-32.04,0.0,0.5,0.0,-1
23.055,-18.86,140.91,-32.39,0.0,0.6,0.0,-1
23.104,-18.88,140.92,-32.66,0.0,0.6,0.0,-1
23.174,-18.91,140.92,-33.02,0.01,0.6,0.0,-1
23.244,-18.93,140.93,-33.33,0.05,0.6,0.0,-1
23.29,-18.95,140.94,-33.55,0.08,0.0,0.0,-1
23.361,-18.96,140.94,-33.61,0.12,0.0,0.0,-1
23.433,-18.98,140.95,-33.63,0.17,0.0,0.0,-1
23.504,-18.99,140.96,-33.63,0.21,0.0,0.0,-1
23.552,-18.99,140.96,-33.63,0.24,0.0,0.0,-1
23.621,-19.01,140.97,-33.63,0.29,0.0,0.0,-1
23.691,-19.02,140.98,-33.63,0.33,0.0,0.0,-1
23.738,-19.03,140.98,-33.63,0.36,0.0,0.0,-1
23.808,-19.04,140.99,-33.64,0.4,0.0,0.0,-1
23.882,-19.07,141.01,-33.63,0.45,0.0,0.0,-1
23.955,-19.1,141.03,-33.63,0.0,0.0,0.0,-1
24.003,-19.12,141.05,-33.63,0.0,0.0,0.0,-1
24.076,-19.16,141.08,-33.63,0.0,0.0,0.0,-1
24.123,-19.19,141.09,-33.63,0.0,0.0,0.0,-1
24.195,-19.23,141.12,-33.63,0.0,0.0,0.0,-1
24.267,-19.27,141.15,-33.63,0.0,0.0,0.0,-1
24.337,-19.31,141.17,-33.63,0.03,0.0,0.0,-1
24.384,-19.33,141.19,-33.64,0.07,0.0,0.0,-1
24.458,-19.36,141.2,-33.65,0.12,0.0,0.0,-1
24.528,-19.38,141.22,-33.65,0.16,0.0,0.0,-1
24.574,-19.4,141.23,-33.65,0.19,0.0,0.0,-1
24.645,-19.42,141.25,-33.66,0.24,0.0,0.0,-1
24.692,-19.45,141.26,-33.66,0.28,0.0,0.0,-1
24.765,-19.46,141.28,-33.64,0.31,0.0,0.0,-1
24.836,-19.49,141.29,-33.62,0.36,0.0,0.0,-1
24.883,-19.52,141.31,-33.64,0.0,0.0,0.0,-1
24.976,-19.55,141.34,-33.64,0.0,0.0,0.0,-1
25.023,-19.59,141.36,-33.64,0.0,0.0,0.0,-1
25.094,-19.62,141.38,-33.64,0.0,0.0,0.0,-1
25.164,-19.66,141.41,-33.64,0.0,0.0,0.0,-1
25.233,-19.7,141.43,-33.64,0.0,0.0,0.0,-1
25.281,-19.72,141.45,-33.64,0.0,0.0,0.0,-1
25.351,-19.76,141.47,-33.71,0.0,0.1,0.0,-1
25.423,-19.79,141.49,-33.81,0.0,0.1,0.0,-1
25.472,-19.81,141.5,-33.87,0.0,0.1,0.0,-1
25.542,-19.84,141.52,-34.01,0.0,0.2,0.0,-1
25.613,-19.87,141.54,-34.17,0.0,0.2,0.0,-1
25.683,-19.9,141.55,-34.32,0.0,0.2,0.0,-1
25.729,-19.92,141.56,-34.43,0.0,0.3,0.0,-1
25.8,-19.95,141.57,-34.64,0.0,0.3,0.0,-1
25.872,-19.97,141.58,-34.83,0.0,0.3,0.0,-1
25.921,-19.99,141.59,-34.97,0.0,0.4,0.0,-1
25.992,-20.01,141.6,-35.2,0.0,0.4,0.0,-1
26.063,-20.03,141.61,-35.42,0.0,0.4,0.0,-1
26.11,-20.05,141.62,-35.51,0.0,0.0,0.0,-1
26.182,-20.06,141.63,-35.53,0.0,0.0,0.0,-1
26.252,-20.08,141.64,-35.53,0.0,0.0,0.0,-1
26.322,-20.1,141.65,-35.53,0.0,0.0,0.0,-1
26.369,-20.11,141.66,-35.53,0.0,0.0,0.0,-1
26.441,-20.12,141.67,-35.53,0.0,0.0,0.0,-1
26.511,-20.14,141.68,-35.53,0.0,0.0,0.0,-1
26.558,-20.14,141.69,-35.53,0.03,0.0,0.0,-1
26.626,-20.16,141.7,-35.53,0.07,0.0,0.0,-1
26.698,-20.17,141.7,-35.53,0.12,0.0,0.0,-1
26.767,-20.17,141.71,-35.53,0.16,0.0,0.0,-1
26.816,-20.18,141.71,-35.53,0.19,0.0,0.0,-1
26.885,-20.18,141.72,-35.53,0.24,0.0,0.0,-1
26.955,-20.19,141.72,-35.53,0.28,0.0,0.0,-1
27.025,-20.2,141.73,-35.52,0.32,0.0,0.0,-1
27.072,-20.2,141.73,-35.52,0.0,0.0,0.0,-1
27.142,-20.22,141.74,-35.52,0.0,0.0,0.0,-1
27.188,-20.24,141.76,-35.52,0.0,0.0,0.0,-1
27.281,-20.26,141.77,-35.52,0.0,0.0,0.0,-1
27.326,-20.27,141.78,-35.52,0.0,0.0,0.0,-1
27.395,-20.29,141.79,-35.52,0.0,0.0,0.0,-1
27.467,-20.31,141.81,-35.51,0.0,-0.1,0.0,-1
27.516,-20.33,141.82,-35.46,0.0,-0.1,0.0,-1
27.583,-20.34,141.83,-35.43,0.0,-0.1,0.0,-1
27.653,-20.36,141.84,-35.38,0.0,-0.2,0.0,-1
27.701,-20.37,141.86,-35.3,0.0,0.0,0.0,-1
