Time, x, y, angle, throttle, steer, brake, gear 
0.0,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.071,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.14,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.188,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.257,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.331,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.382,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.455,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.526,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.572,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.64,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.686,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.767,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.84,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.89,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.961,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.037,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.089,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.161,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.237,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.285,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.333,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.405,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.476,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.547,-25.0,139.0,0.0,0.0,0.0,0.0,1
1.618,-25.0,139.0,0.0,0.0,0.1,0.0,1
1.666,-25.0,139.0,0.0,0.0,0.1,0.0,1
1.737,-25.0,139.0,0.0,0.0,0.1,0.0,1
1.806,-25.0,139.0,0.0,0.0,0.2,0.0,1
1.853,-25.0,139.0,0.0,0.0,0.2,0.0,1
1.922,-25.0,139.0,0.0,0.0,0.2,0.0,1
1.993,-25.0,139.0,0.0,0.0,0.3,0.0,1
2.04,-25.0,139.0,0.0,0.0,0.3,0.0,1
2.11,-25.0,139.0,0.0,0.0,0.3,0.0,1
2.176,-25.0,139.0,0.0,0.0,0.3,0.0,1
2.223,-25.0,139.0,0.0,0.01,0.4,0.0,1
2.316,-25.0,139.0,0.0,0.05,0.4,0.0,1
2.363,-25.0,139.0,0.0,0.08,0.4,0.0,1
2.431,-25.0,139.0,0.0,0.12,0.5,0.0,1
2.501,-25.0,139.0,0.0,0.17,0.5,0.0,1
2.572,-25.0,139.0,0.0,0.21,0.5,0.0,1
2.618,-25.0,139.0,0.0,0.24,0.6,0.0,1
2.688,-25.0,139.0,0.0,0.28,0.6,0.0,1
2.758,-25.0,139.0,0.0,0.0,0.6,0.0,1
2.829,-25.0,139.0,0.0,0.0,0.7,0.0,1
2.877,-25.0,139.0,0.0,0.0,0.7,0.0,1
2.946,-25.0,139.0,0.0,0.0,0.7,0.0,1
3.015,-25.0,139.0,0.0,0.0,0.7,0.0,1
3.085,-25.0,139.0,0.0,0.0,0.7,0.0,1
3.131,-25.0,139.0,0.0,0.03,0.7,0.0,1
3.202,-25.0,139.0,0.0,0.07,0.7,0.0,1
3.269,-25.0,139.0,0.0,0.12,0.7,0.0,1
3.338,-25.0,139.0,0.0,0.16,0.7,0.0,1
3.408,-25.0,139.0,0.0,0.2,0.7,0.0,1
3.456,-25.0,139.0,0.0,0.23,0.7,0.0,1
3.524,-25.0,139.0,0.0,0.28,0.7,0.0,1
3.595,-25.0,139.0,0.0,0.32,0.7,0.0,1
3.641,-25.0,139.0,0.0,0.35,0.7,0.0,1
3.711,-25.0,139.0,0.0,0.39,0.7,0.0,1
3.783,-25.0,139.0,0.0,0.44,0.7,0.0,1
3.853,-25.0,139.0,0.0,0.48,0.7,0.0,1
3.922,-25.0,139.0,0.0,0.51,0.7,0.0,1
3.97,-25.0,139.0,0.0,0.56,0.7,0.0,1
4.041,-25.0,139.0,0.0,0.0,0.7,0.0,1
4.11,-25.0,139.0,0.0,0.0,0.7,0.0,1
4.157,-25.0,139.0,0.0,0.0,0.7,0.0,1
4.228,-25.0,139.0,0.0,0.0,0.7,0.0,1
4.298,-25.0,139.0,0.0,0.0,0.7,0.0,1
4.369,-25.0,139.0,0.0,0.03,0.7,0.0,1
