Time, x, y, angle, throttle, steer, brake, gear 
0.0,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.07,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.141,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.186,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.259,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.333,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.381,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.451,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.521,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.567,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.639,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.71,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.781,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.833,-25.0,139.0,-0.0,0.0,0.0,0.0,1
0.878,-25.0,139.0,-0.0,0.0,0.0,0.0,1
0.945,-25.0,139.0,-0.0,0.0,0.0,0.0,1
1.038,-25.0,139.0,-0.0,0.0,0.0,0.0,1
1.085,-25.0,139.0,-0.0,0.0,0.0,0.0,1
1.154,-25.0,139.0,-0.0,0.0,0.0,0.0,1
1.223,-25.0,139.0,-0.0,0.0,0.0,0.0,1
1.27,-25.0,139.0,-0.0,0.0,0.1,0.0,1
1.337,-25.0,139.0,-0.0,0.0,0.1,0.0,1
1.407,-25.0,139.0,-0.0,0.0,0.1,0.0,1
1.473,-25.0,139.0,-0.0,0.0,0.2,0.0,1
1.542,-25.0,139.0,-0.0,0.0,0.2,0.0,1
1.586,-25.0,139.0,-0.0,0.0,0.2,0.0,1
1.676,-25.0,139.0,-0.0,0.0,0.3,0.0,1
1.721,-25.0,139.0,-0.0,0.0,0.3,0.0,1
1.789,-25.0,139.0,-0.0,0.0,0.3,0.0,1
1.855,-25.0,139.0,-0.0,0.0,0.4,0.0,1
1.923,-25.0,139.0,-0.0,0.04,0.4,0.0,1
1.991,-25.0,139.0,-0.0,0.08,0.4,0.0,1
2.058,-25.0,139.0,-0.0,0.12,0.5,0.0,1
2.125,-25.0,139.0,0.0,0.16,0.5,0.0,1
2.171,-25.0,139.0,0.0,0.19,0.5,0.0,1
2.239,-25.0,139.0,0.0,0.23,0.5,0.0,1
2.308,-25.0,139.0,0.0,0.28,0.6,0.0,1
2.377,-25.0,139.0,0.0,0.32,0.6,0.0,1
2.445,-25.0,139.0,0.0,0.36,0.6,0.0,1
2.49,-25.0,139.0,0.0,0.39,0.7,0.0,1
2.557,-25.0,139.0,0.0,0.43,0.7,0.0,1
2.625,-25.0,139.0,0.0,0.48,0.7,0.0,1
2.692,-25.0,139.0,0.0,0.52,0.7,0.0,1
2.761,-25.0,139.0,0.0,0.56,0.7,0.0,1
2.829,-25.0,139.0,0.0,0.6,0.7,0.0,1
2.896,-25.0,139.0,0.0,0.63,0.7,0.0,1
2.94,-25.0,139.0,0.0,0.0,0.7,0.0,1
3.007,-25.0,139.0,0.0,0.0,0.7,0.0,1
3.076,-24.97,139.01,0.51,0.0,0.7,0.0,1
3.145,-24.92,139.03,1.45,0.0,0.7,0.0,1
3.214,-24.86,139.06,2.5,0.0,0.7,0.0,1
3.259,-24.82,139.08,3.19,0.0,0.7,0.0,1
3.328,-24.76,139.1,4.23,0.0,0.7,0.0,1
3.374,-24.7,139.13,5.25,0.0,0.7,0.0,1
3.466,-24.65,139.16,6.19,0.0,0.7,0.0,1
3.533,-24.6,139.18,7.02,0.03,0.7,0.0,1
3.602,-24.56,139.2,7.75,0.06,0.7,0.0,1
3.647,-24.54,139.22,8.19,0.1,0.7,0.0,1
3.713,-24.5,139.24,8.79,0.15,0.7,0.0,1
3.782,-24.47,139.25,9.36,0.19,0.7,0.0,1
3.849,-24.44,139.27,9.86,0.23,0.0,0.0,1
3.917,-24.41,139.28,10.14,0.27,0.0,0.0,1
3.962,-24.39,139.29,10.2,0.3,0.0,0.0,1
4.031,-24.36,139.29,10.21,0.34,0.0,0.0,1
4.099,-24.32,139.3,10.2,0.39,0.0,0.0,1
4.167,-24.28,139.31,10.19,0.43,0.0,0.0,1
4.236,-24.23,139.32,10.19,0.47,0.0,0.0,1
4.302,-24.17,139.33,10.19,0.51,0.0,0.0,1
4.347,-24.11,139.34,10.19,0.54,0.0,0.0,1
4.416,-24.06,139.35,10.19,0.58,0.0,0.0,1
4.485,-23.97,139.36,10.19,0.63,0.0,0.0,1
4.533,-23.88,139.38,10.19,0.0,0.0,0.0,1
4.622,-23.78,139.4,10.19,0.0,0.0,0.0,1
4.668,-23.68,139.42,10.19,0.0,0.0,0.0,1
4.733,-23.62,139.43,10.2,0.0,0.1,0.0,1
4.803,-23.52,139.45,10.41,0.0,0.1,0.0,1
4.87,-23.43,139.47,10.62,0.0,0.1,0.0,1
4.935,-23.35,139.49,10.87,0.0,0.2,0.0,1
4.98,-23.27,139.51,11.24,0.0,0.2,0.0,1
5.069,-23.2,139.54,11.58,0.0,0.2,0.0,1
5.137,-23.13,139.56,11.92,0.0,0.2,0.0,1
5.183,-23.09,139.58,12.22,0.0,0.3,0.0,1
5.249,-23.03,139.59,12.44,0.0,0.0,0.0,1
5.316,-22.97,139.61,12.43,0.03,0.0,0.0,1
5.383,-22.92,139.62,12.43,0.07,0.0,0.0,1
5.448,-22.88,139.63,12.43,0.11,0.0,0.0,1
5.491,-22.83,139.64,12.43,0.15,0.0,0.0,1
5.559,-22.81,139.64,12.43,0.18,0.0,0.0,1
5.627,-22.76,139.65,12.43,0.22,0.0,0.0,1
5.694,-22.74,139.66,12.43,0.26,0.0,0.0,1
5.762,-22.7,139.67,12.43,0.31,0.0,0.0,1
5.83,-22.67,139.67,12.43,0.35,0.0,0.0,1
5.874,-22.63,139.68,12.43,0.39,0.0,0.0,1
5.962,-22.59,139.69,12.42,0.43,0.0,0.0,1
6.029,-22.53,139.7,12.42,0.47,0.0,0.0,1
6.077,-22.49,139.71,12.42,0.5,0.0,0.0,1
6.143,-22.43,139.73,12.42,0.54,0.0,0.0,1
6.214,-22.35,139.74,12.42,0.59,0.0,0.0,1
6.281,-22.27,139.76,12.42,0.63,0.0,0.0,1
6.348,-22.17,139.78,12.42,0.67,0.0,0.0,1
6.416,-22.07,139.81,12.42,0.7,0.0,0.0,1
6.461,-21.99,139.82,12.43,0.0,0.0,0.0,1
6.529,-21.87,139.85,12.45,0.0,0.0,0.0,1
6.597,-21.74,139.88,12.45,0.0,0.0,0.0,1
6.663,-21.62,139.9,12.45,0.0,0.0,0.0,1
6.73,-21.51,139.93,12.45,0.0,0.0,0.0,1
6.777,-21.43,139.95,12.45,0.0,0.0,0.0,1
6.845,-21.32,139.97,12.45,0.0,0.0,0.0,1
6.911,-21.22,139.99,12.45,0.02,0.0,0.0,1
6.981,-21.13,140.01,12.45,0.07,0.0,0.0,1
7.049,-21.04,140.03,12.45,0.11,0.0,0.0,1
7.115,-20.96,140.05,12.45,0.15,0.0,0.0,1
7.184,-20.88,140.07,12.45,0.0,0.0,0.0,1
7.23,-20.82,140.08,12.45,0.0,0.0,0.0,1
7.299,-20.74,140.1,12.32,0.0,-0.1,0.0,1
7.345,-20.67,140.11,12.14,0.0,-0.1,0.0,1
7.434,-20.6,140.12,11.98,0.0,-0.1,0.0,1
7.501,-20.54,140.13,11.73,0.0,-0.2,0.0,1
7.568,-20.48,140.13,11.45,0.0,-0.2,0.0,1
7.614,-20.44,140.14,11.26,0.0,-0.2,0.0,1
7.683,-20.38,140.14,10.95,0.0,-0.3,0.0,1
7.752,-20.32,140.14,10.67,0.0,0.0,0.0,1
7.821,-20.28,140.15,10.64,0.04,0.0,0.0,1
7.867,-20.25,140.16,10.64,0.07,0.0,0.0,1
7.936,-20.21,140.17,10.63,0.11,0.0,0.0,1
7.982,-20.17,140.17,10.63,0.16,0.0,0.0,1
8.051,-20.14,140.18,10.63,0.2,0.0,0.0,1
8.12,-20.11,140.18,10.63,0.24,0.0,0.0,1
8.207,-20.08,140.19,10.63,0.27,0.0,0.0,1
8.253,-20.06,140.19,10.64,0.31,0.0,0.0,1
8.321,-20.02,140.2,10.64,0.36,0.0,0.0,1
8.391,-19.98,140.21,10.64,0.4,0.0,0.0,1
8.46,-19.94,140.22,10.64,0.44,0.0,0.0,1
8.529,-19.89,140.23,10.64,0.47,0.0,0.0,1
8.573,-19.85,140.23,10.64,0.51,0.0,0.0,1
8.64,-19.79,140.24,10.64,0.56,0.0,0.0,1
8.71,-19.72,140.26,10.64,0.6,0.0,0.0,1
8.755,-19.63,140.27,10.64,0.64,0.0,0.0,1
8.844,-19.54,140.29,10.64,0.0,0.0,0.0,1
8.889,-19.44,140.31,10.64,0.0,0.0,0.0,1
8.957,-19.37,140.32,10.64,0.0,0.0,0.0,1
9.024,-19.27,140.34,10.64,0.0,0.0,0.0,1
9.071,-19.18,140.36,10.64,0.0,0.0,0.0,1
9.162,-19.09,140.38,10.64,0.0,0.0,0.0,1
9.229,-19.0,140.39,10.64,0.0,0.0,0.0,1
9.297,-18.92,140.41,10.64,0.0,0.0,0.0,1
9.342,-18.87,140.42,10.64,0.0,0.0,0.0,1
9.411,-18.79,140.43,10.62,0.0,-0.1,0.0,1
9.479,-18.73,140.44,10.48,0.0,-0.1,0.0,1
9.547,-18.66,140.45,10.32,0.0,-0.1,0.0,1
9.614,-18.6,140.46,10.16,0.0,-0.2,0.0,1
9.66,-18.56,140.46,9.99,0.0,-0.2,0.0,1
9.727,-18.5,140.46,9.73,0.0,-0.2,0.0,1
9.795,-18.45,140.47,9.49,0.0,-0.2,0.0,1
9.862,-18.4,140.47,9.19,0.0,-0.3,0.0,1
9.93,-18.35,140.47,8.87,0.0,-0.3,0.0,1
9.999,-18.31,140.47,8.56,0.0,-0.3,0.0,1
10.045,-18.28,140.47,8.33,0.0,-0.4,0.0,1
10.112,-18.24,140.46,7.98,0.0,-0.4,0.0,1
10.181,-18.2,140.46,7.64,0.0,-0.4,0.0,1
10.249,-18.17,140.46,7.29,0.0,-0.5,0.0,1
10.315,-18.14,140.45,6.93,0.0,-0.5,0.0,1
10.36,-18.12,140.45,6.7,0.0,-0.5,0.0,1
10.428,-18.09,140.45,6.34,0.0,-0.6,0.0,1
10.494,-18.06,140.44,5.97,0.0,-0.6,0.0,1
10.561,-18.04,140.44,5.62,0.0,-0.6,0.0,1
10.629,-18.01,140.43,5.27,0.0,-0.7,0.0,1
10.696,-17.99,140.42,4.92,0.0,0.0,0.0,1
10.739,-17.97,140.42,4.71,0.02,0.0,0.0,1
10.831,-17.95,140.42,4.64,0.05,0.0,0.0,1
10.877,-17.94,140.42,4.64,0.09,0.0,0.0,1
10.946,-17.93,140.42,4.64,0.14,0.0,0.0,1
11.015,-17.91,140.42,4.64,0.18,0.0,0.0,1
11.083,-17.9,140.42,4.64,0.22,0.0,0.0,1
11.152,-17.9,140.43,4.64,0.25,0.0,0.0,1
11.198,-17.89,140.43,4.64,0.29,0.0,0.0,1
11.268,-17.88,140.43,4.64,0.34,0.0,0.0,1
11.313,-17.87,140.43,4.64,0.38,0.0,0.0,1
11.384,-17.86,140.43,4.64,0.0,0.0,0.0,1
11.453,-17.83,140.43,4.64,0.0,0.0,0.0,1
11.521,-17.8,140.43,4.64,0.0,0.0,0.0,1
11.59,-17.76,140.44,4.64,0.0,0.0,0.0,1
11.655,-17.73,140.44,4.64,0.02,0.0,0.0,1
11.721,-17.71,140.44,4.64,0.06,0.0,0.0,1
11.789,-17.68,140.44,4.64,0.1,0.0,0.0,1
11.855,-17.67,140.44,4.64,0.13,0.0,0.0,1
11.9,-17.65,140.45,4.64,0.17,0.0,0.0,1
11.967,-17.64,140.45,4.65,0.21,0.0,0.0,1
12.036,-17.62,140.45,4.65,0.26,0.0,0.0,1
12.105,-17.61,140.45,4.64,0.3,0.0,0.0,1
12.172,-17.59,140.45,4.63,0.34,0.0,0.0,1
12.24,-17.56,140.45,4.62,0.37,0.0,0.0,1
12.285,-17.54,140.45,4.63,0.41,0.0,0.0,1
12.354,-17.51,140.46,4.63,0.46,0.0,0.0,1
12.423,-17.48,140.46,4.63,0.5,0.0,0.0,1
12.493,-17.43,140.46,4.63,0.54,0.0,0.0,1
12.561,-17.38,140.47,4.63,0.57,0.0,0.0,1
12.606,-17.34,140.47,4.63,0.61,0.0,0.0,1
12.675,-17.27,140.48,4.62,0.0,0.0,0.0,1
12.745,-17.19,140.48,4.62,0.0,0.0,0.0,1
12.791,-17.11,140.49,4.62,0.0,0.0,0.0,1
12.858,-17.05,140.49,4.62,0.0,0.0,0.0,1
12.927,-16.97,140.5,4.62,0.0,0.0,0.0,1
12.995,-16.89,140.51,4.61,0.0,-0.1,0.0,1
13.064,-16.81,140.51,4.44,0.0,-0.1,0.0,1
13.13,-16.74,140.51,4.28,0.0,-0.1,0.0,1
13.197,-16.68,140.51,4.07,0.0,-0.2,0.0,1
13.241,-16.62,140.51,3.79,0.0,-0.2,0.0,1
13.308,-16.58,140.51,3.6,0.0,-0.2,0.0,1
13.376,-16.52,140.51,3.34,0.0,-0.2,0.0,1
13.445,-16.46,140.5,3.0,0.0,-0.3,0.0,1
13.49,-16.41,140.5,2.65,0.0,-0.3,0.0,1
13.582,-16.36,140.49,2.31,0.0,-0.4,0.0,1
13.626,-16.32,140.48,1.92,0.0,-0.4,0.0,1
13.694,-16.29,140.48,1.66,0.0,-0.4,0.0,1
13.762,-16.25,140.47,1.31,0.0,0.0,0.0,1
13.831,-16.21,140.47,1.2,0.0,0.0,0.0,1
13.875,-16.18,140.47,1.2,0.0,0.0,0.0,1
13.944,-16.14,140.47,1.2,0.01,0.0,0.0,1
14.013,-16.12,140.47,1.2,0.05,0.0,0.0,1
14.082,-16.1,140.47,1.2,0.1,0.0,0.0,1
14.15,-16.08,140.47,1.2,0.14,0.0,0.0,1
14.217,-16.06,140.47,1.2,0.18,0.0,0.0,1
14.283,-16.04,140.47,1.2,0.0,0.0,0.0,1
14.353,-16.01,140.47,1.2,0.0,0.0,0.0,1
14.398,-15.99,140.47,1.2,0.0,0.0,0.0,1
14.466,-15.97,140.47,1.2,0.0,0.0,0.0,1
14.534,-15.94,140.47,1.2,0.0,0.0,0.0,1
14.603,-15.92,140.48,1.2,0.0,0.0,0.0,1
14.65,-15.89,140.48,1.2,0.0,0.0,0.0,1
14.719,-15.88,140.48,1.2,0.0,0.0,0.0,1
14.79,-15.86,140.48,1.2,0.0,0.0,0.0,1
14.855,-15.84,140.48,1.2,0.0,0.0,0.0,1
14.922,-15.82,140.48,1.2,0.0,0.0,0.0,1
14.99,-15.8,140.48,1.2,0.0,0.0,0.0,1
15.035,-15.79,140.48,1.2,0.0,0.0,0.0,1
15.102,-15.78,140.48,1.2,0.0,0.0,0.2,1
15.172,-15.78,140.48,1.2,0.0,0.0,1.0,1
15.216,-15.78,140.48,1.2,0.0,0.0,1.0,1
15.308,-15.78,140.48,1.2,0.0,0.0,1.0,1
15.376,-15.78,140.48,1.2,0.0,0.0,0.0,1
15.422,-15.78,140.48,1.2,0.0,0.0,0.0,1
15.491,-15.78,140.48,1.2,0.0,0.0,0.0,1
15.561,-15.78,140.48,1.2,0.0,0.0,0.0,1
15.604,-15.78,140.48,1.2,0.0,0.0,0.0,1
15.672,-15.78,140.48,1.2,0.0,0.0,0.0,1
15.762,-15.78,140.48,1.2,0.0,0.0,0.0,1
15.806,-15.78,140.48,1.2,0.0,0.0,0.0,1
15.874,-15.78,140.48,1.2,0.0,0.0,0.0,1
15.942,-15.78,140.48,1.2,0.0,0.0,0.0,1
16.009,-15.78,140.48,1.2,0.0,0.0,0.0,1
16.078,-15.78,140.48,1.2,0.0,0.0,0.0,1
16.145,-15.78,140.48,1.2,0.0,0.0,0.0,1
16.189,-15.78,140.48,1.2,0.0,0.0,0.0,-1
16.256,-15.78,140.48,1.2,0.0,0.0,0.0,-1
16.323,-15.78,140.48,1.2,0.0,0.0,0.0,-1
16.391,-15.78,140.48,1.2,0.0,0.0,0.0,-1
16.46,-15.78,140.48,1.2,0.0,0.1,0.0,-1
16.504,-15.78,140.48,1.2,0.0,0.1,0.0,-1
16.572,-15.78,140.48,1.2,0.0,0.1,0.0,-1
16.639,-15.78,140.48,1.2,0.0,0.2,0.0,-1
16.711,-15.78,140.48,1.2,0.0,0.2,0.0,-1
16.756,-15.78,140.48,1.2,0.0,0.2,0.0,-1
16.824,-15.78,140.48,1.2,0.0,0.3,0.0,-1
16.894,-15.78,140.48,1.2,0.0,0.3,0.0,-1
16.963,-15.78,140.48,1.2,0.0,0.3,0.0,-1
17.031,-15.78,140.48,1.2,0.0,0.4,0.0,-1
17.099,-15.78,140.48,1.2,0.0,0.4,0.0,-1
17.167,-15.78,140.48,1.21,0.04,0.4,0.0,-1
17.21,-15.78,140.48,1.22,0.07,0.4,0.0,-1
17.278,-15.78,140.48,1.23,0.11,0.5,0.0,-1
17.344,-15.78,140.48,1.23,0.15,0.5,0.0,-1
17.415,-15.78,140.48,1.23,0.2,0.6,0.0,-1
17.483,-15.78,140.48,1.21,0.24,0.6,0.0,-1
17.551,-15.78,140.48,1.17,0.27,0.6,0.0,-1
17.599,-15.79,140.48,1.15,0.31,0.6,0.0,-1
17.669,-15.79,140.48,1.1,0.36,0.7,0.0,-1
17.738,-15.79,140.47,1.05,0.4,0.7,0.0,-1
17.806,-15.8,140.47,0.88,0.0,0.7,0.0,-1
17.852,-15.82,140.46,0.56,0.0,0.7,0.0,-1
17.92,-15.83,140.46,0.3,0.0,0.7,0.0,-1
17.988,-15.85,140.45,-0.09,0.0,0.7,0.0,-1
18.057,-15.88,140.44,-0.48,0.0,0.7,0.0,-1
18.125,-15.9,140.43,-0.86,0.0,0.7,0.0,-1
18.191,-15.92,140.42,-1.22,0.0,0.7,0.0,-1
18.24,-15.93,140.42,-1.46,0.0,0.7,0.0,-1
18.307,-15.95,140.41,-1.79,0.0,0.7,0.0,-1
18.376,-15.97,140.41,-2.11,0.0,0.7,0.0,-1
18.442,-15.99,140.4,-2.4,0.03,0.7,0.0,-1
18.488,-16.0,140.39,-2.64,0.06,0.7,0.0,-1
18.556,-16.01,140.39,-2.79,0.1,0.7,0.0,-1
18.604,-16.02,140.39,-3.01,0.15,0.7,0.0,-1
18.7,-16.03,140.38,-3.19,0.19,0.7,0.0,-1
18.745,-16.04,140.38,-3.29,0.22,0.7,0.0,-1
18.814,-16.05,140.38,-3.44,0.26,0.7,0.0,-1
18.885,-16.06,140.38,-3.64,0.31,0.7,0.0,-1
18.955,-16.07,140.37,-3.87,0.0,0.7,0.0,-1
19.001,-16.09,140.37,-4.09,0.0,0.7,0.0,-1
19.072,-16.11,140.36,-4.52,0.0,0.7,0.0,-1
19.139,-16.14,140.35,-4.96,0.0,0.7,0.0,-1
19.207,-16.16,140.34,-5.41,0.0,0.7,0.0,-1
19.252,-16.19,140.34,-5.84,0.0,0.7,0.0,-1
19.345,-16.21,140.33,-6.27,0.0,0.7,0.0,-1
19.39,-16.23,140.33,-6.53,0.0,0.7,0.0,-1
19.461,-16.25,140.32,-6.93,0.0,0.7,0.0,-1
19.529,-16.27,140.31,-7.29,0.0,0.7,0.0,-1
19.575,-16.3,140.31,-7.65,0.0,0.7,0.0,-1
19.643,-16.31,140.31,-7.86,0.0,0.7,0.0,-1
19.714,-16.33,140.3,-8.17,0.05,0.7,0.0,-1
19.783,-16.34,140.3,-8.42,0.09,0.7,0.0,-1
19.852,-16.36,140.3,-8.64,0.13,0.7,0.0,-1
19.898,-16.36,140.29,-8.78,0.16,0.7,0.0,-1
19.967,-16.37,140.29,-8.96,0.2,0.7,0.0,-1
20.036,-16.38,140.29,-9.12,0.25,0.7,0.0,-1
20.104,-16.39,140.29,-9.3,0.29,0.7,0.0,-1
20.174,-16.41,140.28,-9.49,0.33,0.7,0.0,-1
20.221,-16.41,140.28,-9.61,0.36,0.7,0.0,-1
20.289,-16.43,140.28,-9.89,0.41,0.7,0.0,-1
20.335,-16.45,140.27,-10.28,0.45,0.7,0.0,-1
20.429,-16.48,140.27,-10.76,0.49,0.7,0.0,-1
20.476,-16.5,140.26,-11.16,0.52,0.7,0.0,-1
20.545,-16.55,140.26,-11.9,0.57,0.7,0.0,-1
20.616,-16.6,140.25,-12.83,0.0,0.7,0.0,-1
20.685,-16.66,140.24,-13.84,0.0,0.7,0.0,-1
20.732,-16.71,140.23,-14.57,0.0,0.7,0.0,-1
20.803,-16.78,140.23,-15.65,0.0,0.0,0.0,-1
20.851,-16.84,140.23,-16.3,0.0,0.0,0.0,-1
20.923,-16.89,140.24,-16.42,0.0,0.0,0.0,-1
20.995,-16.95,140.26,-16.42,0.0,0.0,0.0,-1
21.067,-17.01,140.28,-16.42,0.0,0.0,0.0,-1
21.138,-17.07,140.29,-16.42,0.0,0.0,0.0,-1
21.185,-17.1,140.3,-16.43,0.0,0.1,0.0,-1
21.254,-17.15,140.31,-16.55,0.0,0.1,0.0,-1
21.324,-17.2,140.33,-16.66,0.0,0.1,0.0,-1
21.392,-17.24,140.34,-16.78,0.0,0.1,0.0,-1
21.439,-17.27,140.34,-16.91,0.0,0.2,0.0,-1
21.508,-17.31,140.35,-17.11,0.0,0.2,0.0,-1
21.554,-17.35,140.36,-17.29,0.03,0.2,0.0,-1
21.624,-17.38,140.36,-17.47,0.06,0.3,0.0,-1
21.694,-17.4,140.37,-17.6,0.1,0.3,0.0,-1
21.765,-17.43,140.37,-17.77,0.15,0.3,0.0,-1
21.835,-17.45,140.37,-17.96,0.19,0.4,0.0,-1
21.89,-17.47,140.38,-18.12,0.23,0.4,0.0,-1
21.935,-17.49,140.38,-18.33,0.27,0.4,0.0,-1
22.029,-17.52,140.38,-18.55,0.31,0.5,0.0,-1
22.098,-17.54,140.38,-18.87,0.34,0.5,0.0,-1
22.145,-17.56,140.38,-19.11,0.38,0.5,0.0,-1
22.216,-17.6,140.39,-19.53,0.43,0.6,0.0,-1
22.264,-17.64,140.39,-20.07,0.46,0.6,0.0,-1
22.334,-17.67,140.39,-20.48,0.5,0.6,0.0,-1
22.405,-17.72,140.39,-21.19,0.55,0.7,0.0,-1
22.452,-17.78,140.39,-22.13,0.59,0.7,0.0,-1
22.523,-17.83,140.39,-22.87,0.0,0.7,0.0,-1
22.596,-17.9,140.4,-24.1,0.0,0.7,0.0,-1
22.666,-17.98,140.4,-25.36,0.0,0.7,0.0,-1
22.715,-18.03,140.4,-26.22,0.0,0.7,0.0,-1
22.784,-18.11,140.41,-27.41,0.0,0.7,0.0,-1
22.852,-18.18,140.42,-28.5,0.0,0.0,0.0,-1
