Time, x, y, angle, throttle, steer, brake, gear 
22.653,-20.6,142.07,-40.29,0.0,-0.3,0.0,-1
22.723,-20.61,142.09,-40.13,0.0,-0.4,0.0,-1
22.77,-20.62,142.1,-39.93,0.0,-0.4,0.0,-1
22.842,-20.64,142.12,-39.74,0.0,-0.4,0.0,-1
22.913,-20.65,142.13,-39.62,0.0,-0.4,0.0,-1
22.985,-20.66,142.15,-39.41,0.0,-0.5,0.0,-1
23.031,-20.67,142.16,-39.21,0.0,-0.5,0.0,-1
23.106,-20.67,142.17,-39.07,0.0,-0.5,0.0,-1
23.179,-20.68,142.18,-38.87,0.04,-0.6,0.0,-1
23.251,-20.69,142.19,-38.68,0.07,-0.6,0.0,-1
23.299,-20.7,142.2,-38.57,0.12,-0.6,0.0,-1
23.37,-20.7,142.21,-38.4,0.16,-0.7,0.0,-1
23.443,-20.71,142.22,-38.24,0.19,-0.7,0.0,-1
23.493,-20.71,142.23,-38.13,0.24,-0.7,0.0,-1
23.54,-20.72,142.23,-37.97,0.28,-0.7,0.0,-1
23.635,-20.72,142.24,-37.8,0.31,-0.7,0.0,-1
23.684,-20.72,142.25,-37.67,0.0,-0.7,0.0,-1
23.756,-20.73,142.27,-37.36,0.0,-0.7,0.0,-1
23.804,-20.74,142.28,-37.1,0.0,-0.7,0.0,-1
23.876,-20.76,142.3,-36.67,0.0,-0.7,0.0,-1
23.949,-20.77,142.33,-36.23,0.0,-0.7,0.0,-1
23.997,-20.78,142.34,-35.94,0.0,-0.7,0.0,-1
24.071,-20.79,142.36,-35.52,0.0,-0.7,0.0,-1
24.144,-20.81,142.38,-35.13,0.0,-0.7,0.0,-1
24.19,-20.82,142.39,-34.88,0.0,-0.7,0.0,-1
24.239,-20.83,142.41,-34.52,0.0,-0.7,0.0,-1
24.335,-20.84,142.43,-34.18,0.0,-0.7,0.0,-1
24.383,-20.85,142.44,-33.97,0.0,-0.7,0.0,-1
24.456,-20.86,142.46,-33.65,0.0,-0.7,0.0,-1
24.528,-20.87,142.47,-33.36,0.0,-0.7,0.0,-1
24.576,-20.88,142.48,-33.17,0.0,-0.7,0.0,-1
24.648,-20.88,142.49,-32.92,0.05,-0.7,0.0,-1
24.72,-20.89,142.5,-32.71,0.08,-0.7,0.0,-1
24.768,-20.9,142.51,-32.59,0.12,-0.7,0.0,-1
24.84,-20.9,142.52,-32.43,0.17,-0.7,0.0,-1
24.888,-20.91,142.53,-32.29,0.2,-0.7,0.0,-1
24.96,-20.91,142.53,-32.2,0.24,-0.7,0.0,-1
25.032,-20.92,142.54,-32.08,0.29,-0.7,0.0,-1
25.105,-20.92,142.54,-31.91,0.32,-0.7,0.0,-1
25.152,-20.93,142.55,-31.77,0.36,-0.7,0.0,-1
25.225,-20.94,142.56,-31.47,0.41,-0.7,0.0,-1
25.274,-20.95,142.58,-31.08,0.44,-0.7,0.0,-1
25.347,-20.96,142.6,-30.75,0.49,-0.7,0.0,-1
25.42,-20.98,142.63,-30.17,0.53,-0.7,0.0,-1
25.467,-21.01,142.66,-29.47,0.0,-0.7,0.0,-1
25.538,-21.03,142.69,-28.92,0.0,-0.7,0.0,-1
25.586,-21.07,142.73,-28.01,0.0,-0.7,0.0,-1
25.657,-21.11,142.77,-27.08,0.0,-0.7,0.0,-1
25.728,-21.13,142.8,-26.46,0.0,-0.7,0.0,-1
25.8,-21.17,142.84,-25.56,0.0,-0.7,0.0,-1
25.873,-21.21,142.88,-24.69,0.0,-0.7,0.0,-1
25.921,-21.23,142.91,-24.14,0.0,-0.7,0.0,-1
25.993,-21.26,142.94,-23.35,0.0,-0.7,0.0,-1
26.063,-21.3,142.97,-22.62,0.0,-0.7,0.0,-1
26.113,-21.32,142.99,-22.13,0.0,-0.7,0.0,-1
26.185,-21.35,143.02,-21.45,0.0,-0.7,0.0,-1
26.234,-21.38,143.05,-20.8,0.0,-0.7,0.0,-1
26.305,-21.4,143.07,-20.38,0.0,-0.7,0.0,-1
26.377,-21.43,143.09,-19.8,0.0,-0.7,0.0,-1
26.447,-21.45,143.11,-19.25,0.0,-0.7,0.0,-1
26.496,-21.47,143.13,-18.89,0.0,-0.7,0.0,-1
26.567,-21.49,143.15,-18.39,0.0,-0.7,0.0,-1
26.617,-21.51,143.16,-18.05,0.0,-0.7,0.0,-1
26.689,-21.53,143.18,-17.59,0.0,-0.7,0.0,-1
26.76,-21.55,143.19,-17.15,0.0,-0.7,0.0,-1
26.831,-21.57,143.21,-16.75,0.0,-0.7,0.0,-1
26.879,-21.58,143.22,-16.48,0.0,-0.7,0.0,-1
26.952,-21.6,143.23,-16.1,0.0,-0.7,0.0,-1
27.023,-21.62,143.25,-15.75,0.0,-0.7,0.0,-1
27.072,-21.63,143.25,-15.51,0.0,-0.7,0.0,-1
27.121,-21.65,143.27,-15.19,0.0,-0.7,0.0,-1
27.216,-21.66,143.28,-14.89,0.0,-0.7,0.0,-1
27.263,-21.67,143.28,-14.69,0.0,-0.7,0.0,-1
27.311,-21.68,143.29,-14.42,0.0,-0.7,0.0,-1
27.406,-21.7,143.3,-14.16,0.0,-0.7,0.0,-1
27.455,-21.71,143.31,-13.99,0.0,-0.7,0.0,-1
27.524,-21.72,143.32,-13.76,0.0,-0.7,0.0,-1
