Time, x, y, angle, throttle, steer, brake, gear 
0.0,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.075,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.146,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.194,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.271,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.318,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.387,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.457,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.527,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.576,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.648,-25.0,139.0,-0.0,0.0,0.0,0.0,1
0.694,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.772,-25.0,139.0,-0.0,0.0,0.0,0.0,1
0.818,-25.0,139.0,-0.0,0.0,0.0,0.0,1
0.889,-25.0,139.0,-0.0,0.0,0.0,0.0,1
0.96,-25.0,139.0,-0.0,0.0,0.0,0.0,1
1.029,-25.0,139.0,-0.0,0.0,0.0,0.0,1
1.103,-25.0,139.0,-0.0,0.0,0.0,0.0,1
1.149,-25.0,139.0,-0.0,0.0,0.0,0.0,1
1.218,-25.0,139.0,-0.0,0.0,0.0,0.0,1
1.287,-25.0,139.0,-0.0,0.0,0.0,0.0,1
1.357,-25.0,139.0,-0.0,0.0,0.0,0.0,1
1.425,-25.0,139.0,-0.0,0.0,0.0,0.0,1
1.471,-25.0,139.0,-0.0,0.0,0.0,0.0,1
1.54,-25.0,139.0,-0.0,0.0,0.1,0.0,1
1.609,-25.0,139.0,-0.0,0.0,0.1,0.0,1
1.678,-25.0,139.0,-0.0,0.0,0.1,0.0,1
1.726,-25.0,139.0,-0.0,0.0,0.1,0.0,1
1.795,-25.0,139.0,-0.0,0.0,0.2,0.0,1
1.866,-25.0,139.0,-0.0,0.0,0.2,0.0,1
1.936,-25.0,139.0,-0.0,0.0,0.2,0.0,1
1.983,-25.0,139.0,-0.0,0.0,0.3,0.0,1
2.054,-25.0,139.0,-0.0,0.0,0.3,0.0,1
2.123,-25.0,139.0,-0.0,0.0,0.3,0.0,1
2.169,-25.0,139.0,-0.0,0.0,0.4,0.0,1
2.239,-25.0,139.0,-0.0,0.0,0.4,0.0,1
2.31,-25.0,139.0,-0.0,0.0,0.4,0.0,1
2.378,-25.0,139.0,-0.0,0.0,0.5,0.0,1
2.425,-25.0,139.0,-0.0,0.0,0.5,0.0,1
2.494,-25.0,139.0,-0.0,0.0,0.5,0.0,1
2.566,-25.0,139.0,-0.0,0.0,0.6,0.0,1
2.634,-25.0,139.0,-0.0,0.0,0.6,0.0,1
2.703,-25.0,139.0,-0.0,0.0,0.6,0.0,1
2.75,-25.0,139.0,-0.0,0.0,0.7,0.0,1
2.819,-25.0,139.0,-0.0,0.0,0.7,0.0,1
2.887,-25.0,139.0,-0.0,0.0,0.7,0.0,1
2.957,-25.0,139.0,-0.0,0.0,0.7,0.0,1
3.025,-25.0,139.0,-0.0,0.03,0.7,0.0,1
3.071,-25.0,139.0,-0.0,0.07,0.7,0.0,1
3.14,-25.0,139.0,-0.0,0.12,0.7,0.0,1
3.187,-25.0,139.0,-0.0,0.16,0.7,0.0,1
3.278,-25.0,139.0,-0.0,0.2,0.7,0.0,1
3.326,-25.0,139.0,-0.0,0.23,0.7,0.0,1
3.397,-25.0,139.0,-0.0,0.28,0.7,0.0,1
3.466,-25.0,139.0,-0.0,0.32,0.7,0.0,1
3.514,-25.0,139.0,-0.0,0.35,0.7,0.0,1
3.582,-25.0,139.0,-0.0,0.39,0.7,0.0,1
3.652,-25.0,139.0,-0.0,0.0,0.7,0.0,1
3.723,-25.0,139.0,-0.0,0.0,0.7,0.0,1
3.769,-25.0,139.0,-0.0,0.0,0.7,0.0,1
3.84,-25.0,139.0,-0.0,0.0,0.7,0.0,1
3.91,-25.0,139.0,-0.0,0.0,0.7,0.0,1
3.955,-25.0,139.0,-0.0,0.0,0.7,0.0,1
4.047,-25.0,139.0,-0.0,0.0,0.7,0.0,1
4.092,-25.0,139.0,-0.0,0.0,0.7,0.0,1
4.161,-25.0,139.0,-0.0,0.05,0.7,0.0,1
4.231,-25.0,139.0,-0.0,0.09,0.7,0.0,1
4.279,-25.0,139.0,-0.0,0.12,0.7,0.0,1
4.35,-25.0,139.0,-0.0,0.16,0.7,0.0,1
4.418,-25.0,139.0,-0.0,0.21,0.7,0.0,1
4.489,-25.0,139.0,-0.0,0.25,0.7,0.0,1
4.56,-25.0,139.0,-0.0,0.28,0.7,0.0,1
4.608,-25.0,139.0,-0.0,0.32,0.7,0.0,1
4.68,-25.0,139.0,-0.0,0.37,0.7,0.0,1
4.727,-25.0,139.0,-0.0,0.4,0.7,0.0,1
4.799,-25.0,139.0,-0.0,0.44,0.7,0.0,1
4.869,-25.0,139.0,-0.0,0.49,0.7,0.0,1
4.915,-25.0,139.0,-0.0,0.53,0.7,0.0,1
5.007,-25.0,139.0,-0.0,0.57,0.7,0.0,1
5.054,-25.0,139.0,0.0,0.6,0.7,0.0,1
5.123,-24.97,139.01,0.6,0.65,0.7,0.0,1
5.169,-24.91,139.04,1.66,0.69,0.7,0.0,1
5.262,-24.83,139.07,3.02,0.73,0.7,0.0,1
5.309,-24.77,139.1,4.03,0.76,0.7,0.0,1
5.379,-24.67,139.14,5.76,0.81,0.7,0.0,1
5.449,-24.56,139.2,7.71,0.0,0.7,0.0,1
5.517,-24.45,139.26,9.76,0.0,0.0,0.0,1
5.565,-24.36,139.3,10.86,0.0,0.0,0.0,1
5.635,-24.22,139.35,11.57,0.0,0.0,0.0,1
5.704,-24.09,139.38,11.6,0.0,0.0,0.0,1
5.775,-23.96,139.4,11.6,0.0,0.0,0.0,1
5.821,-23.88,139.42,11.6,0.0,0.0,0.0,1
5.891,-23.76,139.44,11.6,0.0,0.0,0.0,1
5.96,-23.65,139.47,11.6,0.0,0.0,0.0,1
6.029,-23.55,139.49,11.6,0.02,0.0,0.0,1
6.076,-23.48,139.5,11.6,0.05,0.0,0.0,1
6.147,-23.39,139.52,11.6,0.1,0.0,0.0,1
6.217,-23.31,139.54,11.6,0.14,0.0,0.0,1
6.286,-23.22,139.55,11.6,0.18,0.0,0.0,1
6.335,-23.17,139.56,11.6,0.21,0.0,0.0,1
6.404,-23.09,139.58,11.71,0.26,0.1,0.0,1
6.473,-23.02,139.6,11.89,0.3,0.1,0.0,1
6.52,-22.94,139.62,12.1,0.33,0.1,0.0,1
6.589,-22.88,139.64,12.19,0.37,0.0,0.0,1
6.657,-22.8,139.66,12.2,0.42,0.0,0.0,1
6.726,-22.72,139.67,12.2,0.46,0.0,0.0,1
6.797,-22.62,139.69,12.2,0.5,0.0,0.0,1
6.865,-22.52,139.72,12.2,0.53,0.0,0.0,1
6.912,-22.45,139.73,12.2,0.57,0.0,0.0,1
6.984,-22.34,139.76,12.2,0.62,0.0,0.0,1
7.053,-22.21,139.78,12.2,0.0,0.0,0.0,1
7.1,-22.13,139.8,12.21,0.0,0.0,0.0,1
7.169,-22.0,139.83,12.21,0.0,0.0,0.0,1
7.216,-21.88,139.85,12.21,0.0,0.0,0.0,1
7.309,-21.77,139.88,12.21,0.0,0.0,0.0,1
7.355,-21.69,139.9,12.21,0.0,0.0,0.0,1
7.424,-21.59,139.92,12.21,0.01,0.0,0.0,1
7.493,-21.49,139.94,12.21,0.06,0.0,0.0,1
7.562,-21.4,139.96,12.21,0.1,0.0,0.0,1
7.631,-21.31,139.98,12.21,0.13,0.0,0.0,1
7.679,-21.25,139.99,12.21,0.17,0.0,0.0,1
7.749,-21.17,140.01,12.21,0.22,0.0,0.0,1
7.82,-21.09,140.03,12.21,0.26,0.0,0.0,1
7.868,-21.04,140.04,12.21,0.29,0.0,0.0,1
7.937,-20.96,140.05,12.21,0.34,-0.0,0.0,1
8.007,-20.88,140.07,12.21,0.38,-0.0,0.0,1
8.078,-20.79,140.09,12.09,0.42,-0.1,0.0,1
8.125,-20.73,140.1,11.94,0.45,-0.1,0.0,1
8.195,-20.64,140.11,11.72,0.5,-0.1,0.0,1
8.265,-20.53,140.13,11.33,0.54,-0.2,0.0,1
8.311,-20.46,140.13,11.0,0.57,-0.2,0.0,1
8.382,-20.35,140.14,10.6,0.61,0.0,0.0,1
8.451,-20.23,140.17,10.55,0.66,0.0,0.0,1
8.521,-20.1,140.19,10.53,0.7,0.0,0.0,1
8.592,-19.96,140.22,10.51,0.73,0.0,0.0,1
8.638,-19.86,140.23,10.51,0.77,-0.0,0.0,1
8.708,-19.7,140.26,10.48,0.82,-0.1,0.0,1
8.777,-19.52,140.29,10.14,0.86,-0.1,0.0,1
8.845,-19.33,140.31,9.7,0.9,-0.1,0.0,1
8.914,-19.1,140.34,9.06,0.93,-0.2,0.0,1
8.961,-18.93,140.35,8.36,0.0,-0.2,0.0,1
9.033,-18.65,140.37,7.41,0.0,0.0,0.0,1
9.102,-18.37,140.4,7.28,0.0,0.0,0.0,1
9.149,-18.19,140.42,7.27,0.0,0.0,0.0,1
9.219,-17.92,140.46,7.24,0.0,-0.1,0.0,1
9.289,-17.67,140.48,6.79,0.0,-0.1,0.0,1
9.359,-17.43,140.5,6.26,0.0,-0.1,0.0,1
9.405,-17.28,140.5,5.93,0.0,-0.1,0.0,1
9.474,-17.07,140.51,5.19,0.0,-0.2,0.0,1
9.543,-16.86,140.51,4.31,0.0,-0.2,0.0,1
