Time, x, y, angle, throttle, steer, brake, gear 
0.0,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.047,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.14,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.187,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.259,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.332,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.401,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.446,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.515,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.58,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.649,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.716,-25.0,139.0,0.0,0.0,0.0,0.0,1
0.766,-25.0,139.0,-0.0,0.0,0.0,0.0,1
0.834,-25.0,139.0,-0.0,0.0,0.0,0.0,1
0.9,-25.0,139.0,-0.0,0.0,0.0,0.0,1
0.968,-25.0,139.0,-0.0,0.0,0.0,0.0,1
1.015,-25.0,139.0,-0.0,0.0,0.0,0.0,1
1.082,-25.0,139.0,-0.0,0.0,0.0,0.0,1
1.156,-25.0,139.0,-0.0,0.0,0.0,0.0,1
1.223,-25.0,139.0,-0.0,0.0,0.1,0.0,1
1.296,-25.0,139.0,-0.0,0.0,0.1,0.0,1
1.342,-25.0,139.0,-0.0,0.0,0.1,0.0,1
1.411,-25.0,139.0,-0.0,0.0,0.2,0.0,1
1.457,-25.0,139.0,-0.0,0.0,0.2,0.0,1
1.547,-25.0,139.0,-0.0,0.02,0.2,0.0,1
1.594,-25.0,139.0,-0.0,0.05,0.2,0.0,1
1.663,-25.0,139.0,-0.0,0.09,0.3,0.0,1
1.732,-25.0,139.0,-0.0,0.14,0.3,0.0,1
1.806,-25.0,139.0,-0.0,0.18,0.3,0.0,1
1.853,-25.0,139.0,-0.0,0.21,0.4,0.0,1
1.924,-25.0,139.0,-0.0,0.26,0.4,0.0,1
1.993,-25.0,139.0,-0.0,0.3,0.4,0.0,1
2.063,-25.0,139.0,-0.0,0.34,0.5,0.0,1
2.13,-25.0,139.0,-0.0,0.37,0.5,0.0,1
2.176,-25.0,139.0,-0.0,0.41,0.5,0.0,1
2.223,-25.0,139.0,-0.0,0.46,0.6,0.0,1
2.321,-25.0,139.0,-0.0,0.49,0.6,0.0,1
2.364,-25.0,139.0,-0.0,0.53,0.6,0.0,1
2.432,-25.0,139.0,-0.0,0.57,0.7,0.0,1
2.499,-25.0,139.0,-0.0,0.62,0.7,0.0,1
2.568,-25.0,139.0,-0.0,0.66,0.7,0.0,1
2.638,-25.0,139.0,-0.0,0.7,0.7,0.0,1
2.705,-24.98,139.01,0.36,0.73,0.7,0.0,1
2.755,-24.94,139.02,1.05,0.0,0.7,0.0,1
2.821,-24.88,139.05,2.2,0.0,0.7,0.0,1
2.891,-24.8,139.08,3.57,0.0,0.7,0.0,1
2.959,-24.72,139.12,4.94,0.0,0.7,0.0,1
3.005,-24.67,139.15,5.83,0.0,0.7,0.0,1
3.079,-24.59,139.19,7.23,0.0,0.7,0.0,1
3.125,-24.52,139.22,8.47,0.0,0.7,0.0,1
3.216,-24.46,139.26,9.63,0.0,0.7,0.0,1
3.264,-24.42,139.28,10.39,0.0,0.7,0.0,1
3.331,-24.36,139.31,11.21,0.0,0.0,0.0,1
3.398,-24.3,139.33,11.51,0.0,0.0,0.0,1
3.465,-24.24,139.35,11.52,0.0,0.0,0.0,1
3.532,-24.19,139.36,11.52,0.0,0.0,0.0,1
3.599,-24.14,139.37,11.56,0.0,0.1,0.0,1
3.664,-24.09,139.38,11.67,0.01,0.1,0.0,1
3.708,-24.06,139.39,11.74,0.04,0.1,0.0,1
3.795,-24.01,139.4,11.9,0.0,0.2,0.0,1
3.841,-23.98,139.41,12.03,0.0,0.2,0.0,1
3.908,-23.94,139.42,12.22,0.0,0.2,0.0,1
3.975,-23.9,139.44,12.41,0.0,0.3,0.0,1
4.043,-23.87,139.45,12.65,0.0,0.3,0.0,1
4.111,-23.84,139.46,12.88,0.0,0.3,0.0,1
4.178,-23.81,139.47,13.11,0.0,0.3,0.0,1
4.223,-23.79,139.48,13.29,0.0,0.4,0.0,1
4.291,-23.76,139.49,13.55,0.0,0.4,0.0,1
4.336,-23.74,139.51,13.81,0.0,0.4,0.0,1
4.427,-23.72,139.52,14.08,0.0,0.5,0.0,1
4.494,-23.7,139.53,14.35,0.0,0.5,0.0,1
4.54,-23.68,139.54,14.6,0.0,0.5,0.0,1
4.607,-23.67,139.55,14.77,0.04,0.6,0.0,1
4.676,-23.65,139.56,15.0,0.09,0.0,0.0,1
4.743,-23.64,139.56,15.13,0.13,0.0,0.0,1
4.788,-23.63,139.57,15.15,0.17,0.0,0.0,1
4.876,-23.62,139.57,15.15,0.21,0.0,0.0,1
4.943,-23.61,139.57,15.15,0.25,0.0,0.0,1
4.988,-23.6,139.58,15.15,0.28,0.0,0.0,1
5.054,-23.59,139.58,15.15,0.32,0.0,0.0,1
5.122,-23.57,139.58,15.15,0.36,0.0,0.0,1
5.188,-23.56,139.59,15.13,0.41,0.0,0.0,1
5.257,-23.53,139.59,15.12,0.45,0.0,0.0,1
5.324,-23.5,139.6,15.1,0.49,0.0,0.0,1
5.39,-23.47,139.61,15.11,0.53,0.0,0.0,1
5.435,-23.42,139.62,15.1,0.56,0.0,0.0,1
5.502,-23.39,139.63,15.1,0.6,0.0,0.0,1
5.572,-23.33,139.65,15.12,0.65,0.0,0.0,1
5.639,-23.26,139.67,15.1,0.69,0.0,0.0,1
5.706,-23.18,139.69,15.07,0.73,0.0,0.0,1
